# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	654176	654538	+							aq_950	363		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	654176	654538	+	AAC07055.1			putative protein			aq_950	363	120	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	654542	655630	-					pheA		aq_951	1089		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	654542	655630	-	AAC07041.1			chorismate mutase/prephenate dehydratase	pheA		aq_951	1089	362	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	655685	656041	+					rplT		aq_952	357		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	655685	656041	+	AAC07052.1			ribosomal protein L20	rplT		aq_952	357	118	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	656041	657057	+					pheS		aq_953	1017		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	656041	657057	+	AAC07051.1			phenylalanyl-tRNA synthetase alpha subunit	pheS		aq_953	1017	338	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	657066	657836	+					lepB		aq_955	771		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	657066	657836	+	AAC07042.1			type-I signal peptidase	lepB		aq_955	771	256	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	657836	658306	+							aq_957	471		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	657836	658306	+	AAC07056.1			hypothetical protein			aq_957	471	156	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	658313	659230	+					pgsA2		aq_958	918		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	658313	659230	+	AAC07048.1			phosphotidylglycerophosphate synthase	pgsA2		aq_958	918	305	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	658796	660499	-					nadE		aq_959	1704		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	658796	660499	-	AAC07044.1			NH(3)-dependent NAD+ synthetase	nadE		aq_959	1704	567	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	660510	662204	-					mbhL2		aq_960	1695		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	660510	662204	-	AAC07046.1			hydrogenase large subunit	mbhL2		aq_960	1695	564	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	662201	663505	-					hdrD		aq_961	1305		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	662201	663505	-	AAC07045.1			heterodisulfide reductase	hdrD		aq_961	1305	434	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	663518	664198	-							aq_963	681		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	663518	664198	-	AAC07057.1			hypothetical protein			aq_963	681	226	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	664198	665247	-					mbhS2		aq_965	1050		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	664198	665247	-	AAC07047.1			hydrogenase small subunit	mbhS2		aq_965	1050	349	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	666041	666550	+							aq_966	510		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	666041	666550	+	AAC07066.1			putative protein			aq_966	510	169	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	666538	668499	+					ostA		aq_967	1962		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	666538	668499	+	AAC07065.1			organic solvent tolerance protein	ostA		aq_967	1962	653	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	668496	669164	-					cbbE2		aq_968	669		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	668496	669164	-	AAC07062.1			ribulose-5-phosphate 3-epimerase	cbbE2		aq_968	669	222	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	669174	669761	+					tmk		aq_969	588		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	669174	669761	+	AAC07063.1			thymidylate kinase	tmk		aq_969	588	195	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	669738	670877	-					argJ		aq_970	1140		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	669738	670877	-	AAC07058.1			glutamate N-acetyltransferase	argJ		aq_970	1140	379	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	670887	672164	-							aq_972	1278		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	670887	672164	-	AAC07070.1			hypothetical protein			aq_972	1278	425	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	672190	673695	+					secD		aq_973	1506		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	672190	673695	+	AAC07060.1			protein export membrane protein SecD	secD		aq_973	1506	501	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	673738	674661	+					cphA2		aq_974	924		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	673738	674661	+	AAC07059.1			beta lactamase precursor	cphA2		aq_974	924	307	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	674673	675671	+					bioB		aq_975	999		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	674673	675671	+	AAC07061.1			biotin synthetase	bioB		aq_975	999	332	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	675750	676754	+							aq_977	1005		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	675750	676754	+	AAC07067.1			putative protein			aq_977	1005	334	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	676751	677188	+							aq_978	438		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	676751	677188	+	AAC07068.1			putative protein			aq_978	438	145	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	677185	677787	-							aq_979	603		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	677185	677787	-	AAC07069.1			putative protein			aq_979	603	200	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	677905	680139	+					gyrA		aq_980	2235		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	677905	680139	+	AAC07064.1			DNA gyrase A subunit	gyrA		aq_980	2235	744	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	680212	681090	+							aq_983	879		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	680212	681090	+	AAC07075.1			putative protein			aq_983	879	292	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	681087	682298	-							aq_985	1212		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	681087	682298	-	AAC07076.1			putative protein			aq_985	1212	403	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	682302	682805	-							aq_986	504		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	682302	682805	-	AAC07077.1			putative protein			aq_986	504	167	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	682778	683275	-							aq_987	498		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	682778	683275	-	AAC07079.1			hypothetical protein			aq_987	498	165	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	683288	683881	-							aq_988	594		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	683288	683881	-	AAC07080.1			hypothetical protein			aq_988	594	197	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	683881	684636	-							aq_990	756		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	683881	684636	-	AAC07081.1			hypothetical protein			aq_990	756	251	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	684685	685872	+					trpS		aq_992	1188		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	684685	685872	+	AAC07073.1			tryptophanyl-tRNA synthetase	trpS		aq_992	1188	395	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	685872	686903	+							aq_993	1032		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	685872	686903	+	AAC07078.1			putative protein			aq_993	1032	343	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	686941	687537	+					pncA		aq_994	597		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	686941	687537	+	AAC07074.1			pyrazinamidase/nicotinamidase	pncA		aq_994	597	198	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	687606	689504	+					dnaK		aq_996	1899		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	687606	689504	+	AAC07071.1			Hsp70 chaperone DnaK	dnaK		aq_996	1899	632	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	689521	691992	-					fadD		aq_999	2472		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	689521	691992	-	AAC07072.1			long-chain-fatty-acid CoA ligase	fadD		aq_999	2472	823	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	692496	693170	-					motB2		aq_1001	675		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	692496	693170	-	AAC07085.1			flagellar motor protein MotB-like	motB2		aq_1001	675	224	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	693181	693888	-					motB1		aq_1002	708		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	693181	693888	-	AAC07084.1			flagellar motor protein MotB	motB1		aq_1002	708	235	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	693892	694656	-					motA		aq_1003	765		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	693892	694656	-	AAC07083.1			flagellar motor protein MotA	motA		aq_1003	765	254	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	694699	695013	+					cutA		aq_1005	315		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	694699	695013	+	AAC07082.1			periplasmic divalent cation tolerance protein	cutA		aq_1005	315	104	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	695010	697946	+							aq_1006	2937		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	695010	697946	+	AAC07092.1			hypothetical protein			aq_1006	2937	978	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	697943	701428	-					dnaE		aq_1008	3486		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	697943	701428	-	AAC07087.1			DNA polymerase III alpha subunit	dnaE		aq_1008	3486	1161	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	701440	702204	-					udh		aq_1010	765		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	701440	702204	-	AAC07086.1			dehydrogenase	udh		aq_1010	765	254	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	702179	702643	+							aq_1012	465		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	702179	702643	+	AAC07089.1			putative protein			aq_1012	465	154	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	702655	703965	+							aq_1013	1311		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	702655	703965	+	AAC07093.1			hypothetical protein			aq_1013	1311	436	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	703949	705178	-					col		aq_1015	1230		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	703949	705178	-	AAC07088.1			collagenase	col		aq_1015	1230	409	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	705255	705662	+							aq_1017	408		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	705255	705662	+	AAC07090.1			putative protein			aq_1017	408	135	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	705653	706033	+							aq_1018	381		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	705653	706033	+	AAC07091.1			putative protein			aq_1018	381	126	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	706456	707454	+					hypE		aq_1019	999		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	706456	707454	+	AAC07097.1			hydrogenase expression/formation protein	hypE		aq_1019	999	332	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	707454	707801	+					hypA		aq_1021	348		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	707454	707801	+	AAC07096.1			hydrogenase accessory protein HypA	hypA		aq_1021	348	115	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	707801	708835	+							aq_1022	1035		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	707801	708835	+	AAC07101.1			putative protein			aq_1022	1035	344	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	708832	709959	-					acuC1		aq_1023	1128		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	708832	709959	-	AAC07100.1			acetoin utilization protein	acuC1		aq_1023	1128	375	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	709946	710791	-							aq_1024	846		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	709946	710791	-	AAC07103.1			hypothetical protein			aq_1024	846	281	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	710781	713159	-					gyrB		aq_1026	2379		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	710781	713159	-	AAC07098.1			gyrase B	gyrB		aq_1026	2379	792	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	713175	713570	-							aq_1029	396		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	713175	713570	-	AAC07102.1			putative protein			aq_1029	396	131	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	713839	714774	-					selD		aq_1030	936		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	713839	714774	-	AAC07095.1			selenophosphate synthase	selD		aq_1030	936	311	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	714928	716286	-					selA		aq_1031	1359		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	714928	716286	-	AAC07094.1			L-seryl-tRNA(ser) selenium transferase	selA		aq_1031	1359	452	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	716314	718062	+					selB		aq_1033	1749		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	716314	718062	+	AAC07099.1			elongation factor SelB	selB		aq_1033	1749	582	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	718059	718616	-							aq_1035	558		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	718059	718616	-	AAC07104.1			hypothetical protein			aq_1035	558	185	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	718766	719140	-							aq_1036	375		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	718766	719140	-	AAC07114.1			putative protein			aq_1036	375	124	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	719238	719681	-							aq_1037	444		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	719238	719681	-	AAC07115.1			putative protein			aq_1037	444	147	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	719732	720652	+					lysR2		aq_1038	921		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	719732	720652	+	AAC07110.1			transcriptional regulator (LysR family)	lysR2		aq_1038	921	306	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	720865	723912	+					fdoG		aq_1039	3048		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	720865	723912	+	AAC07107.1			formate dehydrogenase alpha subunit	fdoG		aq_1039	3048	1015	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	723927	724838	+					fdoH		aq_1046	912		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	723927	724838	+	AAC07108.1			formate dehydrogenase beta subunit	fdoH		aq_1046	912	303	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	724841	725476	+					fdoI		aq_1049	636		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	724841	725476	+	AAC07109.1			formate dehydrogenase gamma subunit	fdoI		aq_1049	636	211	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	725496	726005	+					sodC1		aq_1050	510		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	725496	726005	+	AAC07105.1			superoxide dismutase (Cu/Zn)	sodC1		aq_1050	510	169	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	725987	726838	+					fdhE		aq_1051	852		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	725987	726838	+	AAC07106.1			formate dehydrogenase formation protein FdhE	fdhE		aq_1051	852	283	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	726937	727368	+					gcsH1		aq_1052	432		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	726937	727368	+	AAC07113.1			glycine cleavage system protein H	gcsH1		aq_1052	432	143	
gene	tRNA	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	727371	727465	+							aq_t16	95		
tRNA		GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	727371	727465	+				tRNA-Sec			aq_t16	95		anticodon=TCA
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	727480	728592	+					nifS1		aq_1053	1113		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	727480	728592	+	AAC07111.1			FeS cluster formation protein NifS	nifS1		aq_1053	1113	370	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	728999	729784	+							aq_1054	786		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	728999	729784	+	AAC07116.1			hypothetical protein			aq_1054	786	261	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	729781	730554	-					pstB		aq_1055	774		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	729781	730554	-	AAC07112.1			phosphate transport ATP binding protein	pstB		aq_1055	774	257	
gene	tRNA	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	730604	730676	-							aq_t17	73		
tRNA		GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	730604	730676	-				tRNA-Val			aq_t17	73		anticodon=GAC
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	730704	731984	+							aq_1056	1281		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	730704	731984	+	AAC07117.1			hypothetical protein			aq_1056	1281	426	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	731970	732470	-							aq_1057	501		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	731970	732470	-	AAC07118.1			hypothetical protein			aq_1057	501	166	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	732523	733062	+					acrR1		aq_1058	540		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	732523	733062	+	AAC07123.1			transcriptional regulator (TetR/AcrR family)	acrR1		aq_1058	540	179	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	733053	734306	+							aq_1059	1254		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	733053	734306	+	AAC07128.1			putative protein			aq_1059	1254	417	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	734303	735427	+							aq_1060	1125		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	734303	735427	+	AAC07129.1			putative protein			aq_1060	1125	374	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	735424	736959	+					emrB		aq_1062	1536		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	735424	736959	+	AAC07127.1			major facilitator family transporter	emrB		aq_1062	1536	511	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	736956	737984	-					gap		aq_1065	1029		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	736956	737984	-	AAC07122.1			glyceraldehyde-3-phosphate dehydrogenase	gap		aq_1065	1029	342	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	738025	738942	+					miaA		aq_1067	918		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	738025	738942	+	AAC07124.1			tRNA delta-2-isopentenylpyrophosphate (IPP) transferase	miaA		aq_1067	918	305	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	739746	741233	-					cysS		aq_1068	1488		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	739746	741233	-	AAC07125.1			cysteinyl-tRNA synthetase	cysS		aq_1068	1488	495	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	741238	742221	-					galE		aq_1069	984		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	741238	742221	-	AAC07120.1			UDP-glucose-4-epimerase	galE		aq_1069	984	327	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	742238	742948	+							aq_1070	711		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	742238	742948	+	AAC07130.1			putative protein			aq_1070	711	236	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	742979	744310	+					proA		aq_1071	1332		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	742979	744310	+	AAC07119.1			gamma-glutamyl phosphate reductase	proA		aq_1071	1332	443	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	744320	744754	+							aq_1072	435		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	744320	744754	+	AAC07131.1			putative protein			aq_1072	435	144	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	744788	745714	+					czcD		aq_1073	927		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	744788	745714	+	AAC07126.1			cation efflux system (czcD-like)	czcD		aq_1073	927	308	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	745729	746226	+							aq_1075	498		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	745729	746226	+	AAC07132.1			putative protein			aq_1075	498	165	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	746226	747140	+					rhdA1		aq_1076	915		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	746226	747140	+	AAC07121.1			thiosulfate sulfurtransferase	rhdA1		aq_1076	915	304	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	747481	748146	+							aq_1078	666		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	747481	748146	+	AAC07136.1			putative protein			aq_1078	666	221	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	748376	749626	+							aq_1079	1251		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	748376	749626	+	AAC07137.1			putative protein			aq_1079	1251	416	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	749630	752287	+							aq_1080	2658		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	749630	752287	+	AAC07138.1			putative protein			aq_1080	2658	885	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	752277	753917	-					cysD		aq_1081	1641		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	752277	753917	-	AAC07134.1			sulfate adenylyltransferase	cysD		aq_1081	1641	546	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	754007	755044	+					rfbD		aq_1082	1038		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	754007	755044	+	AAC07133.1			GDP-D-mannose dehydratase	rfbD		aq_1082	1038	345	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	755047	755415	-							aq_1084	369		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	755047	755415	-	AAC07139.1			putative protein			aq_1084	369	122	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	756060	757469	-							aq_1085	1410		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	756060	757469	-	AAC07140.1			putative protein			aq_1085	1410	469	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	757481	759766	-							aq_1088	2286		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	757481	759766	-	AAC07141.1			hypothetical protein			aq_1088	2286	761	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	759811	761007	-					hylA		aq_1091	1197		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	759811	761007	-	AAC07135.1			hemolysin	hylA		aq_1091	1197	398	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	761152	762429	+							aq_1093	1278		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	761152	762429	+	AAC07151.1			putative protein			aq_1093	1278	425	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	762407	763597	-					abcT4		aq_1094	1191		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	762407	763597	-	AAC07148.1			ABC transporter	abcT4		aq_1094	1191	396	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	763594	764364	-					abcT3		aq_1095	771		
