# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1038284	1039270	-							CGSHiEE_05150	987		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1038284	1039270	-	ABQ98417.1			dihydrodipicolinate reductase			CGSHiEE_05150	987	328	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1039337	1039771	-					nusB		CGSHiEE_05155	435		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1039337	1039771	-	ABQ98418.1			transcription antitermination protein NusB	nusB		CGSHiEE_05155	435	144	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1039775	1040248	-					ribH		CGSHiEE_05160	474		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1039775	1040248	-	ABQ98419.1			riboflavin synthase subunit beta	ribH		CGSHiEE_05160	474	157	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1040475	1041878	+							CGSHiEE_05165	1404		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1040475	1041878	+	ABQ98420.1			asparaginyl-tRNA synthetase			CGSHiEE_05165	1404	467	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1041954	1042643	+							CGSHiEE_05170	690		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1041954	1042643	+	ABQ98421.1			putative carbonic anhydrase			CGSHiEE_05170	690	229	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1043743	1044099	+							CGSHiEE_05190	357		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1043743	1044099	+	ABQ98422.1			hypothetical protein			CGSHiEE_05190	357	118	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1044310	1044405	+							CGSHiEE_05195	96		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1044310	1044405	+	ABQ98423.1			ABC transporter ATPase component			CGSHiEE_05195	96	31	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1044769	1046199	-							CGSHiEE_05200	1431		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1044769	1046199	-	ABQ98424.1			bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase			CGSHiEE_05200	1431	476	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1047306	1049204	+							CGSHiEE_05215	1899		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1047306	1049204	+	ABQ98425.1			DNA topoisomerase IV subunit B			CGSHiEE_05215	1899	632	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1051557	1052771	+							CGSHiEE_05230	1215		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1051557	1052771	+	ABQ98426.1			Sodium/glutamate symport carrier protein			CGSHiEE_05230	1215	404	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1052809	1053705	-							CGSHiEE_05235	897		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1052809	1053705	-	ABQ98427.1			DNA topoisomerase IV subunit A			CGSHiEE_05235	897	298	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1053834	1054097	+					grxA		CGSHiEE_05240	264		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1053834	1054097	+	ABQ98428.1			glutaredoxin 1	grxA		CGSHiEE_05240	264	87	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1054160	1055380	-							CGSHiEE_05245	1221		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1054160	1055380	-	ABQ98429.1			3-oxoacyl-(acyl carrier protein) synthase I			CGSHiEE_05245	1221	406	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1055527	1057539	+							CGSHiEE_05250	2013		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1055527	1057539	+	ABQ98430.1			hypothetical protein			CGSHiEE_05250	2013	670	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1057627	1058622	+							CGSHiEE_05255	996		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1057627	1058622	+	ABQ98431.1			LicA			CGSHiEE_05255	996	331	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1058622	1059500	+							CGSHiEE_05260	879		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1058622	1059500	+	ABQ98432.1			lic-1 operon protein			CGSHiEE_05260	879	292	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1059497	1060198	+							CGSHiEE_05265	702		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1059497	1060198	+	ABQ98433.1			lic-1 operon protein			CGSHiEE_05265	702	233	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1063077	1063532	+							CGSHiEE_05290	456		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1063077	1063532	+	ABQ98434.1			hypothetical protein			CGSHiEE_05290	456	151	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1063580	1064134	-							CGSHiEE_05295	555		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1063580	1064134	-	ABQ98435.1			predicted component of anaerobic dehydrogenase			CGSHiEE_05295	555	184	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1064127	1064741	-							CGSHiEE_05300	615		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1064127	1064741	-	ABQ98436.1			putative NAD(P)H oxidoreductase			CGSHiEE_05300	615	204	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1064862	1066106	-							CGSHiEE_05305	1245		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1064862	1066106	-	ABQ98437.1			sodium/dicarboxylate symporter protein			CGSHiEE_05305	1245	414	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1066389	1066829	+					mnmC		CGSHiEE_05310	441		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1066389	1066829	+	ABQ98438.1			5-methylaminomethyl-2-thiouridine methyltransferase	mnmC		CGSHiEE_05310	441	146	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1066899	1067987	-							CGSHiEE_05315	1089		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1066899	1067987	-	ABQ98439.1			phospho-2-dehydro-3-heoxyheptonate aldolase			CGSHiEE_05315	1089	362	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1068206	1069456	-							CGSHiEE_05320	1251		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1068206	1069456	-	ABQ98440.1			hypothetical protein			CGSHiEE_05320	1251	416	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1069456	1070139	-							CGSHiEE_05325	684		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1069456	1070139	-	ABQ98441.1			outer membrane-specific lipoprotein transporter subunit LolE			CGSHiEE_05325	684	227	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1070221	1070862	-							CGSHiEE_05330	642		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1070221	1070862	-	ABQ98442.1			dithiobiotin synthetase			CGSHiEE_05330	642	213	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1070872	1071654	-							CGSHiEE_05335	783		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1070872	1071654	-	ABQ98443.1			biotin synthesis protein			CGSHiEE_05335	783	260	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1071642	1072289	-					bioD		CGSHiEE_05340	648		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1071642	1072289	-	ABQ98444.1			dithiobiotin synthetase	bioD		CGSHiEE_05340	648	215	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1072299	1073441	-							CGSHiEE_05345	1143		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1072299	1073441	-	ABQ98445.1			8-amino-7-oxononanoate synthase			CGSHiEE_05345	1143	380	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1073450	1074739	-							CGSHiEE_05350	1290		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1073450	1074739	-	ABQ98446.1			adenosylmethionine--8-amino-7-oxononanoate transaminase			CGSHiEE_05350	1290	429	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1074761	1075942	-							CGSHiEE_05355	1182		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1074761	1075942	-	ABQ98447.1			adenosylmethionine--8-amino-7-oxononanoate transaminase			CGSHiEE_05355	1182	393	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1075942	1076889	-							CGSHiEE_05360	948		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1075942	1076889	-	ABQ98448.1			glycerate dehydrogenase			CGSHiEE_05360	948	315	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1076949	1077803	-							CGSHiEE_05365	855		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1076949	1077803	-	ABQ98449.1			2-dehydro-3-deoxyphosphooctonate aldolase			CGSHiEE_05365	855	284	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1077818	1078621	-							CGSHiEE_05370	804		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1077818	1078621	-	ABQ98450.1			hypothetical protein			CGSHiEE_05370	804	267	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1078621	1079499	-							CGSHiEE_05375	879		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1078621	1079499	-	ABQ98451.1			HemK			CGSHiEE_05375	879	292	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1079499	1079939	-							CGSHiEE_05380	441		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1079499	1079939	-	ABQ98452.1			2-dehydro-3-deoxyphosphooctonate aldolase			CGSHiEE_05380	441	146	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1079992	1081077	-							CGSHiEE_05385	1086		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1079992	1081077	-	ABQ98453.1			peptide chain release factor 1			CGSHiEE_05385	1086	361	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1081184	1082236	-							CGSHiEE_05390	1053		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1081184	1082236	-	ABQ98454.1			hypothetical protein			CGSHiEE_05390	1053	350	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1082236	1083000	-							CGSHiEE_05395	765		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1082236	1083000	-	ABQ98455.1			Sel1-like repeat protein			CGSHiEE_05395	765	254	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1083013	1084224	-							CGSHiEE_05400	1212		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1083013	1084224	-	ABQ98456.1			hypothetical protein			CGSHiEE_05400	1212	403	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1084224	1085378	-							CGSHiEE_05405	1155		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1084224	1085378	-	ABQ98457.1			Sel1 domain protein repeat-containing protein			CGSHiEE_05405	1155	384	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1085531	1086067	-							CGSHiEE_05410	537		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1085531	1086067	-	ABQ98458.1			hypothetical protein			CGSHiEE_05410	537	178	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1086458	1086592	-							CGSHiEE_05415	135		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1086458	1086592	-	ABQ98459.1			G protein			CGSHiEE_05415	135	44	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1086811	1087002	-							CGSHiEE_05420	192		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1086811	1087002	-	ABQ98460.1			hypothetical protein			CGSHiEE_05420	192	63	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1087153	1087821	-							CGSHiEE_05425	669		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1087153	1087821	-	ABQ98461.1			hypothetical protein			CGSHiEE_05425	669	222	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1087880	1088113	-							CGSHiEE_05430	234		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1087880	1088113	-	ABQ98462.1			hypothetical protein			CGSHiEE_05430	234	77	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1088113	1088643	+							CGSHiEE_05435	531		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1088113	1088643	+	ABQ98463.1			hypothetical protein			CGSHiEE_05435	531	176	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1088751	1089041	-					prfA		CGSHiEE_05440	291		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1088751	1089041	-	ABQ98464.1			peptide chain release factor 1	prfA		CGSHiEE_05440	291	96	
gene	tRNA	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1089273	1089349	-							CGSHiEE_t09420	77		
tRNA		GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1089273	1089349	-				tRNA-Val			CGSHiEE_t09420	77		
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1089578	1091014	+							CGSHiEE_05445	1437		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1089578	1091014	+	ABQ98465.1			pyruvate kinase			CGSHiEE_05445	1437	478	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1092572	1093654	+					alr		CGSHiEE_05465	1083		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1092572	1093654	+	ABQ98466.1			alanine racemase	alr		CGSHiEE_05465	1083	360	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1093751	1095400	+							CGSHiEE_05470	1650		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1093751	1095400	+	ABQ98467.1			glucose-6-phosphate isomerase			CGSHiEE_05470	1650	549	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1095635	1095733	+							CGSHiEE_05475	99		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1095635	1095733	+	ABQ98468.1			hypothetical protein			CGSHiEE_05475	99	32	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1095735	1095971	+							CGSHiEE_05480	237		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1095735	1095971	+	ABQ98469.1			hypothetical protein			CGSHiEE_05480	237	78	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1097206	1097670	-							CGSHiEE_05495	465		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1097206	1097670	-	ABQ98470.1			Outer membrane lipoprotein PCP precursor			CGSHiEE_05495	465	154	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1097693	1097989	-					pgi		CGSHiEE_05500	297		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1097693	1097989	-	ABQ98471.1			glucose-6-phosphate isomerase	pgi		CGSHiEE_05500	297	98	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1098643	1100376	+					argS		CGSHiEE_05515	1734		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1098643	1100376	+	ABQ98472.1			arginyl-tRNA synthetase	argS		CGSHiEE_05515	1734	577	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1100662	1101153	-					ilvH		CGSHiEE_05520	492		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1100662	1101153	-	ABQ98473.1			acetolactate synthase 3 regulatory subunit	ilvH		CGSHiEE_05520	492	163	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1101153	1102874	-							CGSHiEE_05525	1722		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1101153	1102874	-	ABQ98474.1			acetolactate synthase III large subunit			CGSHiEE_05525	1722	573	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1102924	1103073	-							CGSHiEE_05530	150		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1102924	1103073	-	ABQ98475.1			hypothetical protein			CGSHiEE_05530	150	49	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1103141	1104661	-							CGSHiEE_05535	1521		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1103141	1104661	-	ABQ98476.1			predicted Na+/H+ antiporter			CGSHiEE_05535	1521	506	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1105104	1105472	+							CGSHiEE_05540	369		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1105104	1105472	+	ABQ98477.1			acetolactate synthase 3 catalytic subunit			CGSHiEE_05540	369	122	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1105577	1106413	+					purU		CGSHiEE_05545	837		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1105577	1106413	+	ABQ98478.1			formyltetrahydrofolate deformylase	purU		CGSHiEE_05545	837	278	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1106413	1107711	+							CGSHiEE_05550	1299		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1106413	1107711	+	ABQ98479.1			3-phosphoshikimate 1-carboxyvinyltransferase			CGSHiEE_05550	1299	432	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1109201	1110268	+							CGSHiEE_05565	1068		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1109201	1110268	+	ABQ98480.1			hypothetical protein			CGSHiEE_05565	1068	355	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1110411	1111772	-							CGSHiEE_05570	1362		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1110411	1111772	-	ABQ98481.1			3-phosphoshikimate 1-carboxyvinyltransferase			CGSHiEE_05570	1362	453	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1111833	1112450	-							CGSHiEE_05575	618		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1111833	1112450	-	ABQ98482.1			outer-membrane lipoprotein carrier protein precursor			CGSHiEE_05575	618	205	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1112468	1115236	-					lolA		CGSHiEE_05580	2769		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1112468	1115236	-	ABQ98483.1			outer-membrane lipoprotein carrier protein precursor	lolA		CGSHiEE_05580	2769	922	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1115238	1115717	-							CGSHiEE_05585	480		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1115238	1115717	-	ABQ98484.1			leucine-responsive transcriptional regulator			CGSHiEE_05585	480	159	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1115797	1117173	-							CGSHiEE_05590	1377		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1115797	1117173	-	ABQ98485.1			hypothetical protein			CGSHiEE_05590	1377	458	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1117406	1118452	-							CGSHiEE_05595	1047		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1117406	1118452	-	ABQ98486.1			hypothetical protein			CGSHiEE_05595	1047	348	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1118977	1123743	+							CGSHiEE_05600	4767		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1118977	1123743	+	ABQ98487.1			HMW2A, high molecular weight adhesin 2			CGSHiEE_05600	4767	1588	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1123895	1125532	+							CGSHiEE_05605	1638		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1123895	1125532	+	ABQ98488.1			HMW1B, OMP-85-like protein required for secretion of HMW1A and HMW2A			CGSHiEE_05605	1638	545	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1125747	1127699	+							CGSHiEE_05610	1953		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1125747	1127699	+	ABQ98489.1			HMW1C, putative glycosyltransferase involved in glycosylation of HMW1A and HMW2A			CGSHiEE_05610	1953	650	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1127888	1128052	+							CGSHiEE_05615	165		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1127888	1128052	+	ABQ98490.1			hypothetical protein			CGSHiEE_05615	165	54	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1128502	1128618	-							CGSHiEE_05620	117		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1128502	1128618	-	ABQ98491.1			hypothetical protein			CGSHiEE_05620	117	38	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129017	1129181	-							CGSHiEE_05625	165		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129017	1129181	-	ABQ98492.1			hypothetical protein			CGSHiEE_05625	165	54	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129311	1129649	-							CGSHiEE_05630	339		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129311	1129649	-	ABQ98493.1			putative ABC-type chelated iron transport system, permease component			CGSHiEE_05630	339	112	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129717	1129905	+							CGSHiEE_05635	189		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1129717	1129905	+	ABQ98494.1			hypothetical protein			CGSHiEE_05635	189	62	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1130292	1131008	-							CGSHiEE_05640	717		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1130292	1131008	-	ABQ98495.1			predicted repair protein			CGSHiEE_05640	717	238	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1130998	1131921	-							CGSHiEE_05645	924		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1130998	1131921	-	ABQ98496.1			hypothetical protein			CGSHiEE_05645	924	307	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1131982	1132269	-							CGSHiEE_05650	288		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1131982	1132269	-	ABQ98497.1			hypothetical protein			CGSHiEE_05650	288	95	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1132973	1133653	+							CGSHiEE_05665	681		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1132973	1133653	+	ABQ98498.1			conserved hypothetical phosphate transport regulator			CGSHiEE_05665	681	226	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1133678	1134940	+							CGSHiEE_05670	1263		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1133678	1134940	+	ABQ98499.1			putative phosphate permease			CGSHiEE_05670	1263	420	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1135006	1135617	+							CGSHiEE_05675	612		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1135006	1135617	+	ABQ98500.1			hypothetical protein			CGSHiEE_05675	612	203	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1135624	1136874	+							CGSHiEE_05680	1251		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1135624	1136874	+	ABQ98501.1			hypothetical protein			CGSHiEE_05680	1251	416	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1136946	1137566	+					lolB		CGSHiEE_05685	621		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1136946	1137566	+	ABQ98502.1			outer membrane lipoprotein LolB precursor	lolB		CGSHiEE_05685	621	206	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1137566	1138519	+							CGSHiEE_05690	954		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1137566	1138519	+	ABQ98503.1			4-diphosphocytidyl-2-C-methyl-D-erythritol kinase			CGSHiEE_05690	954	317	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1138521	1139468	+							CGSHiEE_05695	948		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1138521	1139468	+	ABQ98504.1			ribose-phosphate pyrophosphokinase			CGSHiEE_05695	948	315	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1140923	1141639	-							CGSHiEE_05710	717		
CDS	with_protein	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1140923	1141639	-	ABQ98505.1			sugar fermentation stimulation protein A			CGSHiEE_05710	717	238	
gene	protein_coding	GCA_000016465.1	Primary Assembly	chromosome		CP000671.1	1141648	1143042	-							CGSHiEE_05715	1395		
