# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	776785	777573	+							BB_0735	789		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	776785	777573	+	AAC67080.2			rare lipoprotein A			BB_0735	789	262	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	777765	778754	+							BB_0737	990		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	777765	778754	+	AAC67079.2			histidine phosphokinase/phophatase, putative			BB_0737	990	329	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	778758	781385	+					valS		BB_0738	2628		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	778758	781385	+	AAC67078.1			valyl-tRNA synthetase	valS		BB_0738	2628	875	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	781486	782073	-							BB_0739	588		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	782152	782829	-							BB_0740	678		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	782152	782829	-	AAC67093.1			conserved hypothetical protein			BB_0740	678	225	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	782976	783248	-					groS		BB_0741	273		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	782976	783248	-	AAC67092.2			chaperonin GroS	groS		BB_0741	273	90	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	783390	785021	+							BB_0742	1632		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	783390	785021	+	AAC67091.2			ABC transporter, ATP-binding protein			BB_0742	1632	543	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	785057	786754	+							BB_0743	1698		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	785057	786754	+	AAC67095.1			conserved hypothetical protein			BB_0743	1698	565	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	786860	788962	+					p83/100		BB_0744	2103		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	786860	788962	+	AAC67090.1			Borrelia P83/P100 antigen	p83/100		BB_0744	2103	700	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	789303	789938	+							BB_0745	636		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	789303	789938	+	AAC67089.2			endonuclease III			BB_0745	636	211	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	789947	790807	-							BB_0746	861		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	789947	790807	-	AAC67088.1			oligopeptide ABC transporter, permease protein			BB_0746	861	286	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	790807	791787	-							BB_0747	981		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	790807	791787	-	AAC67087.1			oligopeptide ABC transporter, permease protein			BB_0747	981	326	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	791794	792252	-							BB_0748	459		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	791794	792252	-	AAC67094.1			septum formation initiator subfamily, putative			BB_0748	459	152	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	792351	793625	+							BB_0749	1275		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	792351	793625	+	AAC67108.2			conserved hypothetical protein			BB_0749	1275	424	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	793842	794855	-							BB_0751	1014		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	793842	794855	-	AAC67106.2			conserved hypothetical protein			BB_0751	1014	337	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	794875	796383	-							BB_0752	1509		pseudo
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	796388	797122	-							BB_0753	735		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	797119	798048	-							BB_0754	930		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	797119	798048	-	AAC67099.1			ABC transporter, ATP-binding protein			BB_0754	930	309	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	798057	799016	-					rnz		BB_0755	960		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	798057	799016	-	AAC67098.1			ribonuclease Z	rnz		BB_0755	960	319	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	799208	800275	-							BB_0756	1068		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	799208	800275	-	AAC67104.1			FAD dependent oxidoreductase, putative			BB_0756	1068	355	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	800476	801072	+					clpP		BB_0757	597		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	800476	801072	+	AAC67097.2			Clp protease	clpP		BB_0757	597	198	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	801119	801778	+							BB_0758	660		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	801119	801778	+	AAC67103.2			conserved hypothetical protein			BB_0758	660	219	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	801941	802798	-							BB_0759	858		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	801941	802798	-	AAC67102.1			membrane protein, putative			BB_0759	858	285	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	802838	803167	-							BB_0760	330		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	802838	803167	-	AAC67101.2			gene 37 protein (Gp37)			BB_0760	330	109	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	803278	804165	+							BB_0761	888		pseudo
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	804417	805772	-							BB_0763	1356		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	805775	806923	-							BB_0764	1149		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	805775	806923	-	AAC67115.1			sensory transduction histidine kinase, putative			BB_0764	1149	382	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	806920	807966	-							BB_0765	1047		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	806920	807966	-	AAC67118.1			conserved hypothetical protein			BB_0765	1047	348	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	807976	808464	-					cvpA		BB_0766	489		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	807976	808464	-	AAC67114.1			CvpA family protein	cvpA		BB_0766	489	162	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	808461	809552	-					murG		BB_0767	1092		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	808461	809552	-	AAC67113.1			undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		BB_0767	1092	363	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	809701	810495	-							BB_0768	795		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	809701	810495	-	AAC67112.1			pyridoxal kinase			BB_0768	795	264	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	810470	811510	-							BB_0769	1041		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	810470	811510	-	AAC67111.1			glycoprotease family			BB_0769	1041	346	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	811507	812388	-							BB_0770	882		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	811507	812388	-	AAC67110.1			divergent polysaccharide deacetylase superfamily			BB_0770	882	293	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	812439	813239	-					rpoS		BB_0771	801		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	812439	813239	-	AAC67109.1			RNA polymerase sigma factor (rpoS)	rpoS		BB_0771	801	266	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	813386	813706	-							BB_0771a	321		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	813386	813706	-	AET25121.1			hypothetical protein			BB_0771a	321	106	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	813690	814697	-							BB_0772	1008		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	813690	814697	-	AAC67133.1			flagellar P-ring protein (Basal body P-ring protein)			BB_0772	1008	335	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	814868	815302	-							BB_0773	435		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	814868	815302	-	AAC67138.1			conserved hypothetical protein			BB_0773	435	144	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	815502	816299	-					flgG		BB_0774	798		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	815502	816299	-	AAC67132.1			flagellar basal-body rod protein FlgG	flgG		BB_0774	798	265	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	816312	817160	-							BB_0775	849		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	816312	817160	-	AAC67131.2			flagellar hook-basal body complex protein			BB_0775	849	282	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	817396	817956	+							BB_0776	561		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	817396	817956	+	AAC67137.2			conserved hypothetical protein			BB_0776	561	186	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	818018	818548	+					apt		BB_0777	531		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	818018	818548	+	AAC67130.1			adenine phosphoribosyltransferase	apt		BB_0777	531	176	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	818605	818916	+					rplU		BB_0778	312		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	818605	818916	+	AAC67129.1			ribosomal protein L21	rplU		BB_0778	312	103	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819036	819242	+							BB_0779	207		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819036	819242	+	AAC67136.2			conserved hypothetical protein			BB_0779	207	68	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819242	819487	+					rpmA		BB_0780	246		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819242	819487	+	AAC67128.1			ribosomal protein L27	rpmA		BB_0780	246	81	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819542	820528	+							BB_0781	987		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	819542	820528	+	AAC67127.1			GTP-binding protein Obg/CgtA			BB_0781	987	328	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	820607	821188	+					nadD		BB_0782	582		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	820607	821188	+	AAC67126.2			nicotinate (nicotinamide) nucleotide adenylyltransferase	nadD		BB_0782	582	193	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	821185	822369	+							BB_0783	1185		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	821185	822369	+	AAC67135.1			conserved hypothetical protein			BB_0783	1185	394	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	822344	822694	+							BB_0784	351		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	822344	822694	+	AAC67125.2			iojap-like ribosome-associated protein			BB_0784	351	116	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	822810	823103	+							BB_0785	294		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	822810	823103	+	AAC67124.1			putative septation protein spoVG (Stage V sporulation protein G)			BB_0785	294	97	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	823263	823811	+							BB_0786	549		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	823263	823811	+	AAC67123.2			ribosomal protein L25, Ctc-form			BB_0786	549	182	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	823816	824382	+					pth		BB_0787	567		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	823816	824382	+	AAC67122.1			peptidyl-tRNA hydrolase	pth		BB_0787	567	188	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	824382	825704	+					tilS		BB_0788	1323		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	824382	825704	+	AAC67121.1			tRNA(Ile)-lysidine synthetase	tilS		BB_0788	1323	440	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	825701	827620	+							BB_0789	1920		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	825701	827620	+	AAC67120.1			cell division protein FtsH			BB_0789	1920	639	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	827631	829112	+							BB_0790	1482		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	827631	829112	+	AAC67134.2			conserved hypothetical protein			BB_0790	1482	493	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	829218	830321	+							BB_0791	1104		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	829218	830321	+	AAC67141.1			thymidine kinase			BB_0791	1104	367	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	830318	830941	-							BB_0792	624		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	830318	830941	-	AAC67144.1			conserved hypothetical protein			BB_0792	624	207	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	830955	831563	-					tmk		BB_0793	609		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	830955	831563	-	AAC67140.2			thymidylate kinase	tmk		BB_0793	609	202	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	831682	836043	+							BB_0794	4362		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	836061	838526	+							BB_0795	2466		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	836061	838526	+	AAC67139.1			outer membrane protein			BB_0795	2466	821	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	838547	839080	+							BB_0796	534		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	838547	839080	+	AAC67142.2			conserved hypothetical protein			BB_0796	534	177	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	839244	841832	+					mutS		BB_0797	2589		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	839244	841832	+	AAC67157.1			DNA mismatch repair protein MutS	mutS		BB_0797	2589	862	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	841834	842451	+							BB_0798	618		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	841834	842451	+	AAC67156.1			competence protein F, putative			BB_0798	618	205	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	842501	842989	+							BB_0799	489		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	842501	842989	+	AAC67155.1			conserved hypothetical protein			BB_0799	489	162	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	843003	844451	+							BB_0800	1449		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	843003	844451	+	AAC67154.1			transcription elongation protein NusA			BB_0800	1449	482	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	844454	847102	+							BB_0801	2649		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	844454	847102	+	AAC67153.1			translation initiation factor IF-2, putative			BB_0801	2649	882	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	847126	847488	+					rbfA		BB_0802	363		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	847126	847488	+	AAC67152.2			ribosome-binding factor A	rbfA		BB_0802	363	120	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	847491	848339	+					truB		BB_0803	849		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	847491	848339	+	AAC67151.1			tRNA pseudouridine synthase B	truB		BB_0803	849	282	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	848538	848804	+					rpsO		BB_0804	267		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	848538	848804	+	AAC67150.1			ribosomal protein S15	rpsO		BB_0804	267	88	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	848837	850987	+							BB_0805	2151		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	848837	850987	+	AAC67149.2			polyribonucleotide nucleotidyltransferase (Polynucleotidephosphorylase) (PNPase) (Vegetative protein 15) (VEG15)			BB_0805	2151	716	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	850994	852514	+							BB_0806	1521		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	850994	852514	+	AAC67160.1			lipoprotein, putative			BB_0806	1521	506	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	852489	853778	+							BB_0807	1290		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	852489	853778	+	AAC67148.1			conserved hypothetical integral membrane protein			BB_0807	1290	429	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	853775	854842	+							BB_0808	1068		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	853775	854842	+	AAC67159.1			putative permease, YjgP/YjgQ family			BB_0808	1068	355	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	854869	855996	+					tgt		BB_0809	1128		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	854869	855996	+	AAC67147.1			queuine tRNA-ribosyltransferase	tgt		BB_0809	1128	375	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	855989	857509	+					mviN		BB_0810	1521		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	855989	857509	+	AAC67146.2			integral membrane protein MviN	mviN		BB_0810	1521	506	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	857506	858915	+							BB_0811	1410		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	857506	858915	+	AAC67158.1			conserved hypothetical protein			BB_0811	1410	469	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	858939	860111	-					coaBC		BB_0812	1173		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	858939	860111	-	AAC67145.1			phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	coaBC		BB_0812	1173	390	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	860440	861774	+					panF		BB_0814	1335		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	860440	861774	+	AAC67168.1			sodium/pantothenate symporter	panF		BB_0814	1335	444	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	861814	862730	+							BB_0815	917		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	862699	863646	+							BB_0816	948		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	862699	863646	+	AAC67175.2			conserved hypothetical protein			BB_0816	948	315	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	863636	865042	+					murC		BB_0817	1407		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	863636	865042	+	AAC67166.1			UDP-N-acetylmuramate--alanine ligase	murC		BB_0817	1407	468	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	865053	865919	+							BB_0818	867		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	865053	865919	+	AAC67165.1			conserved hypothetical protein			BB_0818	867	288	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	865916	866458	+							BB_0819	543		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	865916	866458	+	AAC67164.1			cytidylate kinase			BB_0819	543	180	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	866494	866694	+					rpoZ		BB_0820	201		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	866494	866694	+	AAC67174.1			DNA-directed RNA polymerase, omega subunit	rpoZ		BB_0820	201	66	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	866681	867601	+					miaA		BB_0821	921		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	866681	867601	+	AAC67163.1			tRNA delta(2)-isopentenylpyrophosphate transferase	miaA		BB_0821	921	306	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	867743	868114	-							BB_0823	372		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	867743	868114	-	AAC67172.1			lipoprotein, putative			BB_0823	372	123	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	868195	868740	+							BB_0824	546		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	868195	868740	+	AAC67171.2			conserved hypothetical protein			BB_0824	546	181	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	868733	869380	-							BB_0825	648		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	868733	869380	-	AAC67170.2			conserved hypothetical protein			BB_0825	648	215	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	869508	870023	-							BB_0826	516		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	869508	870023	-	AAC67169.1			conserved hypothetical protein			BB_0826	516	171	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	870112	872583	-							BB_0827	2472		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	870112	872583	-	AAC67162.1			ATP-dependent helicase HrpA			BB_0827	2472	823	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	872586	875132	-					topA		BB_0828	2547		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	872586	875132	-	AAC67161.1			DNA topoisomerase I	topA		BB_0828	2547	848	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	875207	876448	+							BB_0829	1242		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	875207	876448	+	AAC67182.1			putative Exonuclease SbcD homolog			BB_0829	1242	413	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	876492	879281	+							BB_0830	2790		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	876492	879281	+	AAC67181.2			exonuclease SbcC			BB_0830	2790	929	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	879315	880250	+							BB_0831	936		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	879315	880250	+	AAC67180.2			xylose operon regulatory protein			BB_0831	936	311	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	880267	881091	-							BB_0832	825		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	880267	881091	-	AAC67183.1			lipoprotein, putative			BB_0832	825	274	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	881085	884213	-					ileS		BB_0833	3129		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	881085	884213	-	AAC67179.1			isoleucyl-tRNA synthetase	ileS		BB_0833	3129	1042	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	884228	886447	-							BB_0834	2220		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	884228	886447	-	AAC67178.1			ATP-dependent Clp protease, subunit C			BB_0834	2220	739	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	886470	888179	-							BB_0835	1710		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	886470	888179	-	AAC67177.2			phosphomannomutase			BB_0835	1710	569	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	888312	890318	+					uvrB		BB_0836	2007		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	890322	893174	+					uvrA		BB_0837	2853		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	890322	893174	+	AAC67184.1			excinuclease ABC, A subunit	uvrA		BB_0837	2853	950	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	893129	896569	+							BB_0838	3441		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	893129	896569	+	AAC67188.1			conserved hypothetical protein			BB_0838	3441	1146	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	896579	897127	-							BB_0838a	549		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	896579	897127	-	AET25122.1			hypothetical protein			BB_0838a	549	182	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	897096	897695	-							BB_0839	600		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	897096	897695	-	AAC67187.2			conserved hypothetical protein			BB_0839	600	199	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	897704	899320	-							BB_0840	1617		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	897704	899320	-	AAC67186.1			lipoprotein, putative			BB_0840	1617	538	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	899499	900731	+					arcA		BB_0841	1233		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	899499	900731	+	AAC67191.1			arginine deiminase	arcA		BB_0841	1233	410	
