# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8702466	8705825	+					cdk-8	172677	CELE_F39H11.3	3360		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8702466	8705825	+	NM_059956.7		NP_492357.2	Cyclin-dependent kinase 8	cdk-8	172677	CELE_F39H11.3	2010	2010	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8702562	8705678	+	NP_492357.2		NM_059956.7	Cyclin-dependent kinase 8	cdk-8	172677	CELE_F39H11.3	1767	588	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705668	8724279	-					cle-1	172678	CELE_C36B1.1	18612		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705668	8710955	-	NM_170906.6		NP_740898.1	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	2271	2271	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705669	8724279	-	NM_170904.3		NP_740896.2	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	3734	3734	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705670	8719456	-	NM_170905.3		NP_740897.1	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	2743	2743	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705986	8724279	-	NM_059957.5		NP_492358.3	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	3528	3528	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705986	8724279	-	NP_740896.2		NM_170904.3	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	3417	1138	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705986	8724279	-	NP_492358.3		NM_059957.5	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	3528	1175	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705986	8719366	-	NP_740897.1		NM_170905.3	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	2337	778	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8705986	8710955	-	NP_740898.1		NM_170906.6	CoLlagen with Endostatin domain	cle-1	172678	CELE_C36B1.1	1953	650	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8722388	8722612	+					C36B1.15	13181242	CELE_C36B1.15	225		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8722388	8722612	+	NR_050328.1			Unclassified non-coding RNA C36B1.15	C36B1.15	13181242	CELE_C36B1.15	225	225	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8727218	8728487	-					pas-4	172679	CELE_C36B1.4	1270		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8727218	8728487	-	NM_059959.7		NP_492360.1	Proteasome subunit alpha type-7	pas-4	172679	CELE_C36B1.4	883	883	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8727339	8728487	-	NP_492360.1		NM_059959.7	Proteasome subunit alpha type-7	pas-4	172679	CELE_C36B1.4	762	253	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8728588	8728708	-					C36B1.16	13181245	CELE_C36B1.16	121		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8728588	8728708	-	NR_050329.1			Unclassified non-coding RNA C36B1.16	C36B1.16	13181245	CELE_C36B1.16	121	121	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8728760	8730556	+					rpb-3	172680	CELE_C36B1.3	1797		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8728760	8730556	+	NM_059960.7		NP_492361.2	RPOLD domain-containing protein	rpb-3	172680	CELE_C36B1.3	990	990	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8728769	8729964	+	NP_492361.2		NM_059960.7	RPOLD domain-containing protein	rpb-3	172680	CELE_C36B1.3	849	282	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730156	8730923	+					C36B1.14	3896719	CELE_C36B1.14	768		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730156	8730923	+	NM_001037883.3		NP_001032972.1	Uncharacterized protein	C36B1.14	3896719	CELE_C36B1.14	463	463	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730159	8730763	+	NP_001032972.1		NM_001037883.3	Uncharacterized protein	C36B1.14	3896719	CELE_C36B1.14	300	99	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730905	8732125	-					C36B1.13	3565179	CELE_C36B1.13	1221		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730905	8732125	-	NM_001025855.2		NP_001021026.1	Uncharacterized protein	C36B1.13	3565179	CELE_C36B1.13	1038	1038	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8730930	8731623	-	NP_001021026.1		NM_001025855.2	Uncharacterized protein	C36B1.13	3565179	CELE_C36B1.13	546	181	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8732219	8733436	+					C36B1.6	183251	CELE_C36B1.6	1218		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8732219	8733436	+	NM_059961.8		NP_492362.2	Uncharacterized protein	C36B1.6	183251	CELE_C36B1.6	699	699	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8732337	8733383	+	NP_492362.2		NM_059961.8	Uncharacterized protein	C36B1.6	183251	CELE_C36B1.6	528	175	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8732464	8733383	+	NM_001128954.3		NP_001122426.1	Uncharacterized protein	C36B1.6	183251	CELE_C36B1.6	453	453	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8732464	8733383	+	NP_001122426.1		NM_001128954.3	Uncharacterized protein	C36B1.6	183251	CELE_C36B1.6	453	150	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8733413	8735717	-					prp-4	183250	CELE_C36B1.5	2305		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8733413	8735717	-	NM_059962.4		NP_492363.1	WD_REPEATS_REGION domain-containing protein	prp-4	183250	CELE_C36B1.5	1616	1616	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8733528	8735707	-	NP_492363.1		NM_059962.4	WD_REPEATS_REGION domain-containing protein	prp-4	183250	CELE_C36B1.5	1491	496	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8736079	8737221	+					dhfr-1	172681	CELE_C36B1.7	1143		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8736079	8737221	+	NM_059963.6		NP_492364.1	Putative dihydrofolate reductase	dhfr-1	172681	CELE_C36B1.7	948	948	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8736222	8736923	+	NP_492364.1		NM_059963.6	Putative dihydrofolate reductase	dhfr-1	172681	CELE_C36B1.7	570	189	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737072	8742548	+					gls-1	172682	CELE_C36B1.8	5477		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737072	8742548	+	NM_182082.6		NP_871882.2	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3760	3760	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737072	8742545	+	NM_059964.4		NP_492365.3	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3748	3748	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737072	8741947	+	NP_871882.2		NM_182082.6	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3159	1052	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737072	8741947	+	NP_492365.3		NM_059964.4	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3150	1049	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737136	8741947	+	NM_001263949.3		NP_001250878.1	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3095	3095	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8737204	8741947	+	NP_001250878.1		NM_001263949.3	Germline survival defective-1	gls-1	172682	CELE_C36B1.8	3027	1008	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8743849	8746985	-					C36B1.9	183252	CELE_C36B1.9	3137		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8743849	8746985	-	NM_059965.2		NP_492366.1	RING-type domain-containing protein	C36B1.9	183252	CELE_C36B1.9	2085	2085	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8743849	8746925	-	NP_492366.1		NM_059965.2	RING-type domain-containing protein	C36B1.9	183252	CELE_C36B1.9	2025	674	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8749616	8751563	-					gska-3	172683	CELE_C36B1.10	1948		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8749616	8751563	-	NM_059966.5		NP_492367.1	Protein kinase domain-containing protein	gska-3	172683	CELE_C36B1.10	1464	1464	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8749668	8751297	-	NP_492367.1		NM_059966.5	Protein kinase domain-containing protein	gska-3	172683	CELE_C36B1.10	1146	381	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752229	8755680	+					imp-1	172684	CELE_C36B1.12	3452		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752229	8755680	+	NM_001025854.6		NP_001021025.1	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	2328	2328	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752236	8755679	+	NM_001025853.5		NP_001021024.1	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	2254	2254	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752236	8755678	+	NM_001025852.5		NP_001021023.1	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	2289	2289	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752249	8755361	+	NP_001021025.1		NM_001025854.6	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	1989	662	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752249	8755361	+	NP_001021023.1		NM_001025852.5	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	1959	652	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8752249	8755361	+	NP_001021024.1		NM_001025853.5	IntraMembrane Protease (IMPAS) family	imp-1	172684	CELE_C36B1.12	1923	640	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8755846	8757603	-					C36B1.11	172685	CELE_C36B1.11	1758		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8755846	8757603	-	NM_059968.4		NP_492369.1	Uncharacterized protein	C36B1.11	172685	CELE_C36B1.11	1317	1317	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8756022	8757401	-	NP_492369.1		NM_059968.4	Uncharacterized protein	C36B1.11	172685	CELE_C36B1.11	984	327	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8758127	8758996	-					DY3.8	259387	CELE_DY3.8	870		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8758127	8758996	-	NM_001025909.5		NP_001021080.1	Uncharacterized protein	DY3.8	259387	CELE_DY3.8	780	780	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8758318	8758995	-	NP_001021080.1		NM_001025909.5	Uncharacterized protein	DY3.8	259387	CELE_DY3.8	588	195	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8759204	8759788	-					tin-13	172686	CELE_DY3.1	585		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8759204	8759788	-	NM_059969.6		NP_492370.1	Mitochondrial import inner membrane translocase subunit tim-13	tin-13	172686	CELE_DY3.1	429	429	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8759297	8759779	-	NP_492370.1		NM_059969.6	Mitochondrial import inner membrane translocase subunit tim-13	tin-13	172686	CELE_DY3.1	327	108	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8761690	8765623	+					lmn-1	172687	CELE_DY3.2	3934		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8761690	8765623	+	NM_059970.6		NP_492371.1	Lamin-1	lmn-1	172687	CELE_DY3.2	2343	2343	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8763056	8765184	+	NP_492371.1		NM_059970.6	Lamin-1	lmn-1	172687	CELE_DY3.2	1701	566	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8764548	8764641	+					DY3.13	54161965	CELE_DY3.13	94		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8764548	8764641	+	NR_167025.1			Unclassified non-coding RNA DY3.13	DY3.13	54161965	CELE_DY3.13	94	94	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8765745	8771251	+					trt-1	172688	CELE_DY3.4	5507		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8765745	8771251	+	NM_059972.6		NP_492373.1	Telomerase reverse transcriptase	trt-1	172688	CELE_DY3.4	1851	1851	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8766840	8768082	-					hlh-16	183973	CELE_DY3.3	1243		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8766840	8768082	-	NM_059971.3		NP_492372.2	BHLH domain-containing protein	hlh-16	183973	CELE_DY3.3	704	704	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8767027	8768006	-	NP_492372.2		NM_059971.3	BHLH domain-containing protein	hlh-16	183973	CELE_DY3.3	441	146	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8768518	8771250	+	NM_001373211.3		NP_001359628.1	Telomerase reverse transcriptase	trt-1	172688	CELE_DY3.4	1766	1766	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8768521	8771181	+	NP_492373.1		NM_059972.6	Telomerase reverse transcriptase	trt-1	172688	CELE_DY3.4	1686	561	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8768768	8771181	+	NP_001359628.1		NM_001373211.3	Telomerase reverse transcriptase	trt-1	172688	CELE_DY3.4	1524	507	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8771178	8777518	-					pqn-26	183974	CELE_DY3.5	6341		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8771178	8777518	-	NM_059974.5		NP_492375.3	Glutaredoxin domain-containing protein	pqn-26	183974	CELE_DY3.5	2258	2258	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8771434	8777511	-	NP_492375.3		NM_059974.5	Glutaredoxin domain-containing protein	pqn-26	183974	CELE_DY3.5	1995	664	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8779731	8785415	-					mfb-1	183975	CELE_DY3.6	5685		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8779731	8785415	-	NM_059975.5		NP_492376.1	F-box domain-containing protein	mfb-1	183975	CELE_DY3.6	1703	1703	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8780265	8785386	-	NP_492376.1		NM_059975.5	F-box domain-containing protein	mfb-1	183975	CELE_DY3.6	1140	379	
gene	tRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8781154	8781238	-					DY3.t2	183977	CELE_DY3.t2	85		
tRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8781154	8781238	-					DY3.t2	183977	CELE_DY3.t2	85		
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8783875	8784034	+					DY3.9	13181265	CELE_DY3.9	160		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8783875	8784034	+	NR_050330.1			Unclassified non-coding RNA DY3.9	DY3.9	13181265	CELE_DY3.9	160	160	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8790296	8790456	+					DY3.10	13181266	CELE_DY3.10	161		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8790296	8790456	+	NR_050331.1			Unclassified non-coding RNA DY3.10	DY3.10	13181266	CELE_DY3.10	161	161	
gene	tRNA_pseudogene	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8791354	8791426	+					DY3.t1	13181267	CELE_DY3.t1	73		pseudo
tRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8791354	8791426	+					DY3.t1	13181267	CELE_DY3.t1	73		pseudo;pseudogene
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792473	8792618	+					DY3.11	13181268	CELE_DY3.11	146		
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792473	8792618	-					DY3.12	13181269	CELE_DY3.12	146		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792473	8792618	+	NR_050332.1			Unclassified non-coding RNA DY3.11	DY3.11	13181268	CELE_DY3.11	146	146	
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792473	8792618	-	NR_050333.1			Unclassified non-coding RNA DY3.12	DY3.12	13181269	CELE_DY3.12	146	146	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792957	8797298	+					sup-17	172689	CELE_DY3.7	4342		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8792957	8797298	+	NM_059976.7		NP_492377.1	Disintegrin and metalloproteinase domain-containing protein 10 homolog	sup-17	172689	CELE_DY3.7	3350	3350	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8793098	8796810	+	NP_492377.1		NM_059976.7	Disintegrin and metalloproteinase domain-containing protein 10 homolog	sup-17	172689	CELE_DY3.7	2769	922	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8797456	8801704	+					F36A2.3	172690	CELE_F36A2.3	4249		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8797456	8801704	+	NM_001383516.1		NP_001370000.1	Uncharacterized protein	F36A2.3	172690	CELE_F36A2.3	1306	1306	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8798816	8801586	+	NP_001370000.1		NM_001383516.1	Uncharacterized protein	F36A2.3	172690	CELE_F36A2.3	1119	372	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8801612	8804697	-					F36A2.2	185334	CELE_F36A2.2	3086		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8801612	8804697	-	NM_059978.2		NP_492379.1	Uncharacterized protein	F36A2.2	185334	CELE_F36A2.2	1721	1721	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8801748	8804696	-	NP_492379.1		NM_059978.2	Uncharacterized protein	F36A2.2	185334	CELE_F36A2.2	1584	527	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8804799	8808081	-					cids-2	172691	CELE_F36A2.1	3283		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8804799	8808048	-	NM_059979.6		NP_492380.2	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	2383	2383	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8804800	8808039	-	NM_001128999.4		NP_001122471.1	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	2385	2385	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8804803	8808081	-	NM_001129000.5		NP_001122472.1	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	2430	2430	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8804803	8808039	-	NM_182083.6		NP_871883.2	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	2364	2364	
misc_RNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8805132	8807975	-	NR_023944.1			Non-coding transcript of protein-coding gene cids-2	cids-2	172691	CELE_F36A2.1	2028	2028	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8805132	8807975	-	NP_871883.2		NM_182083.6	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	1971	656	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8805132	8807975	-	NP_492380.2		NM_059979.6	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	1977	658	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8805132	8807975	-	NP_001122471.1		NM_001128999.4	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	1989	662	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8805132	8807975	-	NP_001122472.1		NM_001129000.5	CID domain-containing protein	cids-2	172691	CELE_F36A2.1	1995	664	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8808775	8813300	+					phip-1	185336	CELE_F36A2.8	4526		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8808775	8813300	+	NM_001383520.1		NP_001369999.1	Protein HIstidine Phosphatase	phip-1	185336	CELE_F36A2.8	464	464	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8808876	8813227	+	NP_001369999.1		NM_001383520.1	Protein HIstidine Phosphatase	phip-1	185336	CELE_F36A2.8	351	116	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8808950	8811647	-					twk-30	185335	CELE_F36A2.4	2698		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8808950	8811647	-	NM_059980.6		NP_492381.3	TWiK family of potassium channels	twk-30	185335	CELE_F36A2.4	1898	1898	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8809006	8811632	-	NP_492381.3		NM_059980.6	TWiK family of potassium channels	twk-30	185335	CELE_F36A2.4	1827	608	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8813761	8814979	+					F36A2.7	172692	CELE_F36A2.7	1219		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8813761	8814979	+	NM_059982.5		NP_492383.1	Uncharacterized protein	F36A2.7	172692	CELE_F36A2.7	600	600	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8813762	8814884	+	NP_492383.1		NM_059982.5	Uncharacterized protein	F36A2.7	172692	CELE_F36A2.7	504	167	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8815554	8816193	-					rps-15	172693	CELE_F36A2.6	640		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8815554	8816193	-	NM_059983.7		NP_492384.1	40S ribosomal protein S15	rps-15	172693	CELE_F36A2.6	510	510	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8815600	8816185	-	NP_492384.1		NM_059983.7	40S ribosomal protein S15	rps-15	172693	CELE_F36A2.6	456	151	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8816973	8821362	+					F36A2.9	172695	CELE_F36A2.9	4390		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8816973	8821359	+	NM_182068.6		NP_871868.1	Lipase_GDSL domain-containing protein	F36A2.9	172695	CELE_F36A2.9	2086	2086	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8816974	8821362	+	NM_059984.6		NP_492385.2	Lipase_GDSL domain-containing protein	F36A2.9	172695	CELE_F36A2.9	1977	1977	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8816981	8820979	+	NP_871868.1		NM_182068.6	Lipase_GDSL domain-containing protein	F36A2.9	172695	CELE_F36A2.9	1698	565	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8816981	8820979	+	NP_492385.2		NM_059984.6	Lipase_GDSL domain-containing protein	F36A2.9	172695	CELE_F36A2.9	1587	528	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8819499	8820381	-					F36A2.10	172694	CELE_F36A2.10	883		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8819499	8820381	-	NM_059985.6		NP_492386.1	Uncharacterized protein	F36A2.10	172694	CELE_F36A2.10	837	837	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8819577	8820078	-	NP_492386.1		NM_059985.6	Uncharacterized protein	F36A2.10	172694	CELE_F36A2.10	456	151	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8822188	8823637	+					F36A2.11	185337	CELE_F36A2.11	1450		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8822188	8823637	+	NM_059986.3		NP_492387.2	Uncharacterized protein	F36A2.11	185337	CELE_F36A2.11	866	866	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8822289	8823607	+	NP_492387.2		NM_059986.3	Uncharacterized protein	F36A2.11	185337	CELE_F36A2.11	735	244	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8824391	8825605	-					F36A2.14	3565250	CELE_F36A2.14	1215		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	8824391	8825605	-	NM_001026280.5		NP_001021451.1	Uncharacterized protein	F36A2.14	3565250	CELE_F36A2.14	1074	1074	
