# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6691801	6691980	+	NR_071341.1			Unclassified non-coding RNA F38B6.12	F38B6.12	13221153	CELE_F38B6.12	180	180	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6691838	6691952	-					F38B6.22	13221154	CELE_F38B6.22	115		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6691838	6691952	-	NR_071342.1			Unclassified non-coding RNA F38B6.22	F38B6.22	13221154	CELE_F38B6.22	115	115	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6692563	6692712	+					F38B6.9	13221155	CELE_F38B6.9	150		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6692563	6692712	+	NR_071343.1			Unclassified non-coding RNA F38B6.9	F38B6.9	13221155	CELE_F38B6.9	150	150	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6693062	6693278	+					F38B6.15	13221156	CELE_F38B6.15	217		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6693062	6693278	+	NR_071344.1			Unclassified non-coding RNA F38B6.15	F38B6.15	13221156	CELE_F38B6.15	217	217	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6693631	6695724	+					F38B6.3	185453	CELE_F38B6.3	2094		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6693631	6695724	+	NM_076723.5		NP_509124.2	SEA domain-containing protein	F38B6.3	185453	CELE_F38B6.3	831	831	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6693735	6695650	+	NP_509124.2		NM_076723.5	SEA domain-containing protein	F38B6.3	185453	CELE_F38B6.3	699	232	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6695820	6698367	-					F38B6.7	185455	CELE_F38B6.7	2548		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6695820	6698367	-	NM_001373336.1		NP_001359957.1	Uncharacterized protein	F38B6.7	185455	CELE_F38B6.7	1206	1206	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6695820	6698337	-	NP_001359957.1		NM_001373336.1	Uncharacterized protein	F38B6.7	185455	CELE_F38B6.7	1176	391	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6698533	6700919	+					F38B6.2	185452	CELE_F38B6.2	2387		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6698533	6700919	+	NM_076725.5		NP_509126.2	Uncharacterized protein	F38B6.2	185452	CELE_F38B6.2	1251	1251	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6698608	6700826	+	NP_509126.2		NM_076725.5	Uncharacterized protein	F38B6.2	185452	CELE_F38B6.2	1083	360	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702077	6702340	+					F38B6.19	13221160	CELE_F38B6.19	264		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702077	6702340	+	NR_071345.1			Unclassified non-coding RNA F38B6.19	F38B6.19	13221160	CELE_F38B6.19	264	264	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702117	6702323	-					F38B6.17	13221161	CELE_F38B6.17	207		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702117	6702323	-	NR_071346.1			Unclassified non-coding RNA F38B6.17	F38B6.17	13221161	CELE_F38B6.17	207	207	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702397	6702539	-					F38B6.21	13221162	CELE_F38B6.21	143		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702397	6702539	-	NR_071347.1			Unclassified non-coding RNA F38B6.21	F38B6.21	13221162	CELE_F38B6.21	143	143	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702414	6702556	+					F38B6.10	13221163	CELE_F38B6.10	143		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702414	6702556	+	NR_071348.1			Unclassified non-coding RNA F38B6.10	F38B6.10	13221163	CELE_F38B6.10	143	143	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702549	6709308	+					acr-2	180936	CELE_K11G12.2	6760		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702549	6709308	+	NM_076727.9		NP_509128.1	Acetylcholine receptor subunit beta-type acr-2	acr-2	180936	CELE_K11G12.2	2037	2037	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702682	6702831	-					K11G12.9	13221164	CELE_K11G12.9	150		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702682	6702831	-	NR_071349.1			Unclassified non-coding RNA K11G12.9	K11G12.9	13221164	CELE_K11G12.9	150	150	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6702692	6709142	+	NP_509128.1		NM_076727.9	Acetylcholine receptor subunit beta-type acr-2	acr-2	180936	CELE_K11G12.2	1728	575	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6705970	6706181	-					K11G12.8	13221166	CELE_K11G12.8	212		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6705970	6706181	-	NR_071350.1			Unclassified non-coding RNA K11G12.8	K11G12.8	13221166	CELE_K11G12.8	212	212	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6709538	6712925	+					acr-3	180937	CELE_K11G12.7	3388		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6709538	6712925	+	NM_076728.4		NP_509129.1	Acetylcholine receptor subunit beta-type acr-3	acr-3	180937	CELE_K11G12.7	1659	1659	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6709587	6712779	+	NP_509129.1		NM_076728.4	Acetylcholine receptor subunit beta-type acr-3	acr-3	180937	CELE_K11G12.7	1464	487	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6713577	6716381	+					nas-11	180938	CELE_K11G12.1	2805		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6713577	6716381	+	NM_001029618.5		NP_001024789.1	Zinc metalloproteinase nas-11	nas-11	180938	CELE_K11G12.1	1802	1802	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6713578	6716322	+	NM_001029619.7		NP_001024790.1	Zinc metalloproteinase nas-11	nas-11	180938	CELE_K11G12.1	1672	1672	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6713578	6716320	+	NP_001024789.1		NM_001029618.5	Zinc metalloproteinase nas-11	nas-11	180938	CELE_K11G12.1	1740	579	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6713578	6715974	+	NP_001024790.1		NM_001029619.7	Zinc metalloproteinase nas-11	nas-11	180938	CELE_K11G12.1	1368	455	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6716195	6718695	-					smf-2	191766	CELE_K11G12.3	2501		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6716195	6718695	-	NM_076730.3		NP_509131.2	NRAMP-like transporter smf-2	smf-2	191766	CELE_K11G12.3	1829	1829	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6716358	6718670	-	NP_509131.2		NM_076730.3	NRAMP-like transporter smf-2	smf-2	191766	CELE_K11G12.3	1641	546	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6719666	6723066	-					smf-1	180939	CELE_K11G12.4	3401		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6719666	6723066	-	NM_001029621.5		NP_001024792.2	NRAMP-like transporter smf-1	smf-1	180939	CELE_K11G12.4	1846	1846	
misc_RNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6719800	6723043	-	NR_132544.1			Non-coding transcript of protein-coding gene smf-1	smf-1	180939	CELE_K11G12.4	1459	1459	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6719800	6723043	-	NP_001024792.2		NM_001029621.5	NRAMP-like transporter smf-1	smf-1	180939	CELE_K11G12.4	1689	562	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6723743	6725668	-					slc-25A10	180940	CELE_K11G12.5	1926		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6723743	6725668	-	NM_076732.6		NP_509133.1	SLC (SoLute Carrier) homolog	slc-25A10	180940	CELE_K11G12.5	1130	1130	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6723992	6725660	-	NP_509133.1		NM_076732.6	SLC (SoLute Carrier) homolog	slc-25A10	180940	CELE_K11G12.5	873	290	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6725689	6729657	-					K11G12.6	180941	CELE_K11G12.6	3969		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6725689	6729657	-	NM_001047809.5		NP_001041274.2	Lipase maturation factor	K11G12.6	180941	CELE_K11G12.6	2110	2110	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6725778	6728643	-	NM_001047808.4		NP_001041273.1	Lipase maturation factor	K11G12.6	180941	CELE_K11G12.6	1658	1658	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6725924	6729657	-	NP_001041274.2		NM_001047809.5	Lipase maturation factor	K11G12.6	180941	CELE_K11G12.6	1875	624	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6725924	6728643	-	NP_001041273.1		NM_001047808.4	Lipase maturation factor	K11G12.6	180941	CELE_K11G12.6	1512	503	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6729997	6733315	-					R03E9.2	187540	CELE_R03E9.2	3319		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6729997	6733315	-	NM_076734.5		NP_509135.3	Glyco_hydro_63 domain-containing protein	R03E9.2	187540	CELE_R03E9.2	2131	2131	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6730196	6733243	-	NP_509135.3		NM_076734.5	Glyco_hydro_63 domain-containing protein	R03E9.2	187540	CELE_R03E9.2	1860	619	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6737129	6737276	+					R03E9.6	13221174	CELE_R03E9.6	148		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6737129	6737276	+	NR_071351.1			Unclassified non-coding RNA R03E9.6	R03E9.6	13221174	CELE_R03E9.6	148	148	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6741322	6741454	+					R03E9.9	13221175	CELE_R03E9.9	133		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6741322	6741454	+	NR_071352.1			Unclassified non-coding RNA R03E9.9	R03E9.9	13221175	CELE_R03E9.9	133	133	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6742351	6743899	+					mdl-1	180942	CELE_R03E9.1	1549		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6742351	6743899	+	NM_076735.6		NP_509136.1	BHLH domain-containing protein	mdl-1	180942	CELE_R03E9.1	1211	1211	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6742486	6743669	+	NP_509136.1		NM_076735.6	BHLH domain-containing protein	mdl-1	180942	CELE_R03E9.1	846	281	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6743978	6744311	-					R03E9.10	13221177	CELE_R03E9.10	334		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6743978	6744311	-	NR_071353.1			Unclassified non-coding RNA R03E9.10	R03E9.10	13221177	CELE_R03E9.10	334	334	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6744272	6744601	+					R03E9.7	13221178	CELE_R03E9.7	330		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6744272	6744601	+	NR_071354.1			Unclassified non-coding RNA R03E9.7	R03E9.7	13221178	CELE_R03E9.7	330	330	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747296	6761744	-					abts-4	180943	CELE_R03E9.3	14449		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747296	6761738	-	NM_001029655.6		NP_001024826.2	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	3248	3248	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747302	6761744	-	NM_001373337.3		NP_001360088.1	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	3166	3166	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747358	6761738	-	NM_001129697.5		NP_001123169.1	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	3126	3126	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747631	6761696	-	NP_001024826.2		NM_001029655.6	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	2871	956	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6747631	6761696	-	NP_001123169.1		NM_001129697.5	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	2811	936	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6748198	6748259	+					R03E9.8	13221180	CELE_R03E9.8	62		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6748198	6748259	+	NR_071355.1			Unclassified non-coding RNA R03E9.8	R03E9.8	13221180	CELE_R03E9.8	62	62	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6748424	6761696	-	NP_001360088.1		NM_001373337.3	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	2652	883	
gene	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6751151	6751171	-					21ur-10165	13221181	CELE_R03E9.5	21		
ncRNA	piRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6751151	6751171	-	NR_071356.1			piwi-interacting RNA 21ur-10165	21ur-10165	13221181	CELE_R03E9.5	21	21	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6751434	6761696	-	NM_001129698.4		NP_001123170.1	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	2646	2646	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6751434	6761696	-	NP_001123170.1		NM_001129698.4	Anion/Bicarbonate TranSporter family	abts-4	180943	CELE_R03E9.3	2646	881	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6765970	6778114	-					irk-1	180944	CELE_R03E9.4	12145		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6765970	6778114	-	NM_076737.5		NP_509138.2	Inward rectifier potassium channel irk-1	irk-1	180944	CELE_R03E9.4	2425	2425	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6766579	6772940	-	NP_509138.2		NM_076737.5	Inward rectifier potassium channel irk-1	irk-1	180944	CELE_R03E9.4	1635	544	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6774529	6774678	+					H22K11.5	13221183	CELE_H22K11.5	150		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6774529	6774678	+	NR_071357.1			Unclassified non-coding RNA H22K11.5	H22K11.5	13221183	CELE_H22K11.5	150	150	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6777930	6778153	+					H22K11.7	13221184	CELE_H22K11.7	224		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6777930	6778153	+	NR_071358.1			Unclassified non-coding RNA H22K11.7	H22K11.7	13221184	CELE_H22K11.7	224	224	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6778011	6778153	-					H22K11.12	13221185	CELE_H22K11.12	143		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6778011	6778153	-	NR_071359.1			Unclassified non-coding RNA H22K11.12	H22K11.12	13221185	CELE_H22K11.12	143	143	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6782675	6782811	-					H22K11.6	13221186	CELE_H22K11.6	137		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6782675	6782811	-	NR_071360.1			Unclassified non-coding RNA H22K11.6	H22K11.6	13221186	CELE_H22K11.6	137	137	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783007	6783155	+					H22K11.10	13221187	CELE_H22K11.10	149		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783007	6783155	+	NR_071361.1			Unclassified non-coding RNA H22K11.10	H22K11.10	13221187	CELE_H22K11.10	149	149	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783030	6783155	-					H22K11.11	13221188	CELE_H22K11.11	126		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783030	6783155	-	NR_071362.1			Unclassified non-coding RNA H22K11.11	H22K11.11	13221188	CELE_H22K11.11	126	126	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783157	6784273	+					H22K11.3	186761	CELE_H22K11.3	1117		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783157	6784273	+	NM_076738.6		NP_509139.2	Uncharacterized protein	H22K11.3	186761	CELE_H22K11.3	826	826	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6783258	6784197	+	NP_509139.2		NM_076738.6	Uncharacterized protein	H22K11.3	186761	CELE_H22K11.3	696	231	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6784411	6787305	+					bgal-2	180945	CELE_H22K11.2	2895		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6784411	6787305	+	NM_076739.7		NP_509140.2	Glyco_hydro_35 domain-containing protein	bgal-2	180945	CELE_H22K11.2	1993	1993	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6784434	6787264	+	NP_509140.2		NM_076739.7	Glyco_hydro_35 domain-containing protein	bgal-2	180945	CELE_H22K11.2	1929	642	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6787256	6789617	-					sgca-1	180946	CELE_H22K11.4	2362		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6787256	6789617	-	NM_001373338.2		NP_001360086.1	CADG domain-containing protein	sgca-1	180946	CELE_H22K11.4	1514	1514	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6787303	6789527	-	NP_001360086.1		NM_001373338.2	CADG domain-containing protein	sgca-1	180946	CELE_H22K11.4	1377	458	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6787303	6789068	-	NM_001373339.3		NP_001360087.1	CADG domain-containing protein	sgca-1	180946	CELE_H22K11.4	1047	1047	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6787303	6789068	-	NP_001360087.1		NM_001373339.3	CADG domain-containing protein	sgca-1	180946	CELE_H22K11.4	1047	348	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6791064	6792709	+					asp-3	180947	CELE_H22K11.1	1646		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6791064	6792709	+	NM_076741.8		NP_509142.2	Aspartic protease 3	asp-3	180947	CELE_H22K11.1	1462	1462	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6791191	6792571	+	NP_509142.2		NM_076741.8	Aspartic protease 3	asp-3	180947	CELE_H22K11.1	1197	398	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6796322	6796449	+					H22K11.8	13221193	CELE_H22K11.8	128		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6796322	6796449	+	NR_071363.1			Unclassified non-coding RNA H22K11.8	H22K11.8	13221193	CELE_H22K11.8	128	128	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6799085	6799221	-					H22K11.9	13221194	CELE_H22K11.9	137		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6799085	6799221	-	NR_071364.1			Unclassified non-coding RNA H22K11.9	H22K11.9	13221194	CELE_H22K11.9	137	137	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6800053	6803702	+					M03A8.3	187416	CELE_M03A8.3	3650		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6800053	6803702	+	NM_076742.7		NP_509143.3	Uncharacterized protein	M03A8.3	187416	CELE_M03A8.3	1652	1652	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6800727	6803407	+	NP_509143.3		NM_076742.7	Uncharacterized protein	M03A8.3	187416	CELE_M03A8.3	1125	374	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6806729	6817266	+					atg-2	180949	CELE_M03A8.2	10538		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6806729	6817266	+	NM_076744.9		NP_509145.3	Autophagy-related protein 2	atg-2	180949	CELE_M03A8.2	7563	7563	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6808710	6808911	+					M03A8.6	24104770	CELE_M03A8.6	202		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6808710	6808911	+	NR_102186.1			Unclassified non-coding RNA M03A8.6	M03A8.6	24104770	CELE_M03A8.6	202	202	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6809104	6816697	+	NP_509145.3		NM_076744.9	Autophagy-related protein 2	atg-2	180949	CELE_M03A8.2	6873	2290	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6818438	6820081	+					dhs-28	180950	CELE_M03A8.1	1644		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6818438	6820081	+	NM_076745.7		NP_509146.1	SCP2 domain-containing protein	dhs-28	180950	CELE_M03A8.1	1410	1410	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6818445	6819989	+	NP_509146.1		NM_076745.7	SCP2 domain-containing protein	dhs-28	180950	CELE_M03A8.1	1311	436	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6820005	6823274	-					gei-15	24104769	CELE_M03A8.4	3270		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6820005	6823274	-	NM_001307909.3		NP_001294838.1	GEX Interacting protein	gei-15	24104769	CELE_M03A8.4	1454	1454	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6820201	6823246	-	NP_001294838.1		NM_001307909.3	GEX Interacting protein	gei-15	24104769	CELE_M03A8.4	1230	409	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6823885	6825862	-					F41B4.1	180952	CELE_F41B4.1	1978		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6823885	6825862	-	NM_076747.6		NP_509148.2	Uncharacterized protein	F41B4.1	180952	CELE_F41B4.1	1339	1339	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6824149	6825816	-	NP_509148.2		NM_076747.6	Uncharacterized protein	F41B4.1	180952	CELE_F41B4.1	1029	342	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6831250	6835266	-					F41B4.2	180953	CELE_F41B4.2	4017		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6831250	6835266	-	NM_001029474.3		NP_001024645.1	Uncharacterized protein	F41B4.2	180953	CELE_F41B4.2	633	633	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6831251	6831902	-	NM_001029475.8		NP_001024646.1	Uncharacterized protein	F41B4.2	180953	CELE_F41B4.2	600	600	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6831371	6835237	-	NP_001024645.1		NM_001029474.3	Uncharacterized protein	F41B4.2	180953	CELE_F41B4.2	483	160	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6831371	6831893	-	NP_001024646.1		NM_001029475.8	Uncharacterized protein	F41B4.2	180953	CELE_F41B4.2	471	156	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6835477	6836115	-					F41B4.3	180954	CELE_F41B4.3	639		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6835477	6836115	-	NM_076749.6		NP_509150.1	Uncharacterized protein	F41B4.3	180954	CELE_F41B4.3	499	499	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6835560	6836104	-	NP_509150.1		NM_076749.6	Uncharacterized protein	F41B4.3	180954	CELE_F41B4.3	405	134	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6836210	6840720	-					glr-6	180955	CELE_F41B4.4	4511		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6836210	6840720	-	NM_171712.5		NP_741822.2	PBPe domain-containing protein	glr-6	180955	CELE_F41B4.4	2850	2850	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6836380	6839151	-	NM_001383601.1		NP_001370595.1	PBPe domain-containing protein	glr-6	180955	CELE_F41B4.4	2143	2143	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6836420	6840615	-	NP_741822.2		NM_171712.5	PBPe domain-containing protein	glr-6	180955	CELE_F41B4.4	2535	844	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	X	NC_003284.9	6836420	6837598	-	NP_001370595.1		NM_001383601.1	PBPe domain-containing protein	glr-6	180955	CELE_F41B4.4	987	328	
