# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	802085	802804	+	AHD18096.1			tryptophan synthase susbunit alpha			THEMA_04120	720	239	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	802828	803763	-							THEMA_04125	936		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	802828	803763	-	AHD18097.1			radical SAM protein			THEMA_04125	936	311	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	803872	805104	+							THEMA_04130	1233		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	803872	805104	+	AHD18098.1			transposase			THEMA_04130	1233	410	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	805073	805927	-							THEMA_04135	855		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	805073	805927	-	AHD18099.1			thioredoxin reductase			THEMA_04135	855	284	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	805888	806472	-							THEMA_04140	585		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	805888	806472	-	AHD18100.1			cysteine hydrolase			THEMA_04140	585	194	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	806474	807250	-							THEMA_04145	777		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	806474	807250	-	AHD18101.1			flagellin			THEMA_04145	777	258	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	807305	807406	+							THEMA_04150	102		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	807305	807406	+	AHD19167.1			hypothetical protein			THEMA_04150	102	33	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	807690	808844	-							THEMA_04155	1155		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	807690	808844	-	AHD18102.1			MFS transporter			THEMA_04155	1155	384	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	808905	809981	+							THEMA_04160	1077		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	808905	809981	+	AHD18103.1			peptidase M20			THEMA_04160	1077	358	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	809971	811359	+							THEMA_04165	1389		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	809971	811359	+	AHD18104.1			oxaloacetate decarboxylase			THEMA_04165	1389	462	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	811305	812162	-							THEMA_04170	858		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	811305	812162	-	AHD19168.1			histidine kinase			THEMA_04170	858	285	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	812159	812821	-							THEMA_04175	663		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	812159	812821	-	AHD18105.1			transcriptional regulator			THEMA_04175	663	220	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	812818	813615	-							THEMA_04180	798		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	812818	813615	-	AHD18106.1			metal ABC transporter permease			THEMA_04180	798	265	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	813612	814334	-							THEMA_04185	723		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	813612	814334	-	AHD18107.1			metal ABC transporter ATP-binding protein			THEMA_04185	723	240	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	814331	815134	-							THEMA_04190	804		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	814331	815134	-	AHD18108.1			metal ABC transporter substrate-binding protein			THEMA_04190	804	267	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	815131	815496	-							THEMA_04195	366		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	815131	815496	-	AHD18109.1			Fur family transcriptional regulator			THEMA_04195	366	121	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	815753	816850	+							THEMA_04200	1098		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	815753	816850	+	AHD18110.1			radical SAM protein			THEMA_04200	1098	365	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	816868	817428	-							THEMA_04205	561		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	816868	817428	-	AHD18111.1			NADH oxidase			THEMA_04205	561	186	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	817425	818282	-							THEMA_04210	858		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	817425	818282	-	AHD18112.1			formamidase			THEMA_04210	858	285	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	818295	820778	-							THEMA_04215	2484		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	818295	820778	-	AHD18113.1			ribonucleotide reductase			THEMA_04215	2484	827	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	820937	821668	+							THEMA_04220	732		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	820937	821668	+	AHD18114.1			radical SAM protein			THEMA_04220	732	243	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	821690	823168	-							THEMA_04225	1479		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	821690	823168	-	AHD18115.1			xylulokinase			THEMA_04225	1479	492	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	823168	824697	-							THEMA_04230	1530		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	823168	824697	-	AHD18116.1			D-ribose transporter ATP binding protein			THEMA_04230	1530	509	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	824746	825717	-							THEMA_04235	972		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	824746	825717	-	AHD18117.1			sugar ABC transporter substrate-binding protein			THEMA_04235	972	323	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	825743	826462	-							THEMA_04240	720		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	825743	826462	-	AHD18118.1			polysaccharide deacetylase			THEMA_04240	720	239	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	826477	827430	-							THEMA_04245	954		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	826477	827430	-	AHD18119.1			sugar ABC transporter permease			THEMA_04245	954	317	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	827443	828606	-							THEMA_04250	1164		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	827443	828606	-	AHD18120.1			alcohol dehydrogenase			THEMA_04250	1164	387	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	828620	829756	-							THEMA_04255	1137		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	828620	829756	-	AHD18121.1			ROK family transcriptional regulator			THEMA_04255	1137	378	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	829864	830793	-							THEMA_04260	930		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	829864	830793	-	AHD18122.1			radical SAM protein			THEMA_04260	930	309	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	830807	832072	-							THEMA_04265	1266		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	830807	832072	-	AHD18123.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase			THEMA_04265	1266	421	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	832073	832645	-							THEMA_04270	573		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	832073	832645	-	AHD18124.1			diguanylate cyclase			THEMA_04270	573	190	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	832722	833906	+							THEMA_04275	1185		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	832722	833906	+	AHD18125.1			RecB family-like nuclease			THEMA_04275	1185	394	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	833888	834847	-							THEMA_04280	960		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	833888	834847	-	AHD18126.1			branched-chain amino acid ABC transporter permease			THEMA_04280	960	319	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	834844	835878	-							THEMA_04285	1035		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	834844	835878	-	AHD18127.1			sugar ABC transporter permease			THEMA_04285	1035	344	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	835875	837398	-							THEMA_04290	1524		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	835875	837398	-	AHD18128.1			heme ABC transporter ATP-binding protein			THEMA_04290	1524	507	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	837434	838513	-							THEMA_04295	1080		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	837434	838513	-	AHD18129.1			membrane protein			THEMA_04295	1080	359	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	838510	840378	-							THEMA_04300	1869		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	838510	840378	-	AHD18130.1			hypothetical protein			THEMA_04300	1869	622	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	840429	842495	+							THEMA_04305	2067		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	840429	842495	+	AHD18131.1			NAD-dependent DNA ligase LigA			THEMA_04305	2067	688	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	842477	843250	+							THEMA_04310	774		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	842477	843250	+	AHD18132.1			hypothetical protein			THEMA_04310	774	257	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	843253	844554	+					obgE		THEMA_04315	1302		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	843253	844554	+	AHD18133.1			GTPase CgtA	obgE		THEMA_04315	1302	433	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	844538	845128	+					nadD		THEMA_04320	591		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	844538	845128	+	AHD18134.1			nicotinic acid mononucleotide adenylyltransferase	nadD		THEMA_04320	591	196	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	845118	846038	+							THEMA_04325	921		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	845118	846038	+	AHD18135.1			hydrolase			THEMA_04325	921	306	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	846035	846511	+							THEMA_04330	477		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	846035	846511	+	AHD18136.1			ferritin			THEMA_04330	477	158	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	846513	847712	+							THEMA_04335	1200		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	846513	847712	+	AHD18137.1			type II secretion system protein F			THEMA_04335	1200	399	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	847709	848092	+							THEMA_04340	384		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	847709	848092	+	AHD18138.1			hypothetical protein			THEMA_04340	384	127	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	848181	849074	+							THEMA_04345	894		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	848181	849074	+	AHD18139.1			hypothetical protein			THEMA_04345	894	297	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	849046	849594	+							THEMA_04350	549		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	849046	849594	+	AHD18140.1			hypothetical protein			THEMA_04350	549	182	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	849591	850007	+							THEMA_04355	417		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	849591	850007	+	AHD18141.1			hypothetical protein			THEMA_04355	417	138	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	850004	850465	+							THEMA_04360	462		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	850004	850465	+	AHD18142.1			hypothetical protein			THEMA_04360	462	153	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	850472	854329	+							THEMA_04365	3858		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	850472	854329	+	AHD18143.1			secretin			THEMA_04365	3858	1285	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	854326	855159	+							THEMA_04370	834		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	854326	855159	+	AHD18144.1			hypothetical protein			THEMA_04370	834	277	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	855140	856561	-							THEMA_04375	1422		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	855140	856561	-	AHD18145.1			multidrug transporter MurJ			THEMA_04375	1422	473	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	856626	856907	+							THEMA_04380	282		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	856626	856907	+	AHD18146.1			anti-sigma-28 factor, FlgM			THEMA_04380	282	93	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	856904	857350	+							THEMA_04385	447		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	856904	857350	+	AHD18147.1			FlgN family protein			THEMA_04385	447	148	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	857353	859929	+							THEMA_04390	2577		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	857353	859929	+	AHD18148.1			flagellar hook-associated protein FlgK			THEMA_04390	2577	858	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	859935	860849	+							THEMA_04395	915		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	859935	860849	+	AHD18149.1			flagellar hook protein FlgL			THEMA_04395	915	304	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	860854	861303	+							THEMA_04400	450		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	860854	861303	+	AHD19169.1			flagellar assembly protein FliW			THEMA_04400	450	149	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	861552	862445	+							THEMA_04405	894		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	861552	862445	+	AHD18150.1			iron ABC transporter substrate-binding protein			THEMA_04405	894	297	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	862442	863410	+							THEMA_04410	969		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	862442	863410	+	AHD18151.1			iron ABC transporter			THEMA_04410	969	322	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	863412	864182	+							THEMA_04415	771		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	863412	864182	+	AHD18152.1			ABC transporter			THEMA_04415	771	256	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	864165	865142	-							THEMA_04420	978		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	864165	865142	-	AHD18153.1			acetyl xylan esterase			THEMA_04420	978	325	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	865147	867483	-							THEMA_04425	2337		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	865147	867483	-	AHD18154.1			beta-xylosidase			THEMA_04425	2337	778	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	867521	868483	-							THEMA_04430	963		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	867521	868483	-	AHD18155.1			peptide ABC transporter ATP-binding protein			THEMA_04430	963	320	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	868470	869468	-							THEMA_04435	999		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	868470	869468	-	AHD18156.1			ABC transporter			THEMA_04435	999	332	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	869479	870333	-							THEMA_04440	855		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	869479	870333	-	AHD18157.1			peptide ABC transporter			THEMA_04440	855	284	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	870350	871357	-							THEMA_04445	1008		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	870350	871357	-	AHD18158.1			ABC transporter permease			THEMA_04445	1008	335	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	871434	873311	-							THEMA_04450	1878		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	871434	873311	-	AHD18159.1			peptide ABC transporter substrate-binding protein			THEMA_04450	1878	625	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	873531	874574	+							THEMA_04455	1044		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	873531	874574	+	AHD18160.1			endo-1,4-beta-xylanase			THEMA_04455	1044	347	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	874596	875678	-							THEMA_04460	1083		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	874596	875678	-	AHD18161.1			mannonate dehydratase			THEMA_04460	1083	360	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	875675	877294	-							THEMA_04465	1620		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	875675	877294	-	AHD18162.1			dioxygenase			THEMA_04465	1620	539	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	877307	878326	-							THEMA_04470	1020		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	877307	878326	-	AHD18163.1			2-dehydro-3-deoxygluconokinase			THEMA_04470	1020	339	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	878323	878940	-							THEMA_04475	618		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	878323	878940	-	AHD18164.1			ketohydroxyglutarate aldolase			THEMA_04475	618	205	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	879003	879743	-							THEMA_04480	741		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	879003	879743	-	AHD18165.1			ArsR family transcriptional regulator			THEMA_04480	741	246	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	879845	881200	+							THEMA_04485	1356		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	879845	881200	+	AHD18166.1			glucuronate isomerase			THEMA_04485	1356	451	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	881212	881658	+							THEMA_04490	447		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	881212	881658	+	AHD18167.1			hypothetical protein			THEMA_04490	447	148	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	881705	882244	-							THEMA_04495	540		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	881705	882244	-	AHD18168.1			carbohydrate-binding protein			THEMA_04495	540	179	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	882300	885479	-							THEMA_04500	3180		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	882300	885479	-	AHD18169.1			endo-1,4-beta-xylanase			THEMA_04500	3180	1059	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	885798	886784	+							THEMA_04505	987		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	885798	886784	+	AHD18170.1			ABC transporter permease			THEMA_04505	987	328	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	886795	887901	+							THEMA_04510	1107		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	886795	887901	+	AHD18171.1			peptide ABC transporter permease			THEMA_04510	1107	368	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	887915	888910	+							THEMA_04515	996		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	887915	888910	+	AHD18172.1			ABC transporter ATP-binding protein			THEMA_04515	996	331	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	888907	889923	+							THEMA_04520	1017		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	888907	889923	+	AHD18173.1			peptide ABC transporter ATP-binding protein			THEMA_04520	1017	338	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	889928	891910	+							THEMA_04525	1983		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	889928	891910	+	AHD18174.1			peptide ABC transporter substrate-binding protein			THEMA_04525	1983	660	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	891967	893991	+							THEMA_04530	2025		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	891967	893991	+	AHD18175.1			alpha-glucuronidase			THEMA_04530	2025	674	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	893992	894582	-							THEMA_04535	591		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	893992	894582	-	AHD18176.1			carbohydrate-binding protein			THEMA_04535	591	196	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	894579	895673	-							THEMA_04540	1095		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	894579	895673	-	AHD18177.1			esterase			THEMA_04540	1095	364	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	895670	896002	-							THEMA_04545	333		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	895670	896002	-	AHD18178.1			hypothetical protein			THEMA_04545	333	110	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	895999	898002	-							THEMA_04550	2004		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	895999	898002	-	AHD18179.1			iron transporter FeoB			THEMA_04550	2004	667	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	897977	898441	-							THEMA_04555	465		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	897977	898441	-	AHD18180.1			iron transporter FeoA			THEMA_04555	465	154	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	898542	899327	-							THEMA_04560	786		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	898542	899327	-	AHD18181.1			ferredoxin			THEMA_04560	786	261	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	899392	899631	+							THEMA_04565	240		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	899392	899631	+	AHD18182.1			transposase IS200			THEMA_04565	240	79	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	899616	900833	+							THEMA_04570	1218		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	899616	900833	+	AHD18183.1			transposase			THEMA_04570	1218	405	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	900971	901189	-							THEMA_04575	219		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	900971	901189	-	AHD18184.1			hypothetical protein			THEMA_04575	219	72	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	901247	901795	-							THEMA_04580	549		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	901247	901795	-	AHD18185.1			hypothetical protein			THEMA_04580	549	182	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	901874	903619	+							THEMA_04585	1746		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	901874	903619	+	AHD18186.1			ABC transporter ATP-binding protein			THEMA_04585	1746	581	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	903632	904711	+							THEMA_04590	1080		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	903632	904711	+	AHD18187.1			peptidase M24			THEMA_04590	1080	359	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	904695	905159	-							THEMA_04595	465		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	904695	905159	-	AHD18188.1			2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase			THEMA_04595	465	154	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	905144	905980	-							THEMA_04600	837		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	905144	905980	-	AHD18189.1			dihydropteroate synthase			THEMA_04600	837	278	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	905984	906763	-							THEMA_04605	780		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	905984	906763	-	AHD18190.1			GTP cyclohydrolase			THEMA_04605	780	259	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	906760	907122	-							THEMA_04610	363		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	906760	907122	-	AHD18191.1			6-pyruvoyl tetrahydropterin synthase			THEMA_04610	363	120	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	907133	908383	-							THEMA_04615	1251		
CDS	with_protein	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	907133	908383	-	AHD18192.1			phosphodiesterase			THEMA_04615	1251	416	
gene	protein_coding	GCA_000230655.3	Primary Assembly	chromosome		CP007013.1	908380	908904	-							THEMA_04620	525		
