# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1643695	1644609	+	ADM37710.1			site-specific tyrosine recombinase for chromosome partitioning	codV		BSUW23_08310	915	304	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1644622	1645167	+					clpQ		BSUW23_08315	546		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1644622	1645167	+	ADM37711.1			two-component ATP-dependent protease (N-terminal serine protease)	clpQ		BSUW23_08315	546	181	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1646616	1647395	+					codY		BSUW23_08330	780		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1646616	1647395	+	ADM37712.1			transcriptional regulator, GTP and BCAA-dependent	codY		BSUW23_08330	780	259	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1647776	1648165	+					flgB		BSUW23_08335	390		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1647776	1648165	+	ADM37713.1			flagellar component of cell-proximal portion of basal-body rod	flgB		BSUW23_08335	390	129	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1648165	1648617	+					flgC		BSUW23_08340	453		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1648165	1648617	+	ADM37714.1			flagellar component of cell-proximal portion of basal-body rod	flgC		BSUW23_08340	453	150	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1648623	1648949	+					fliE		BSUW23_08345	327		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1648623	1648949	+	ADM37715.1			flagellar basal body protein	fliE		BSUW23_08345	327	108	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1649010	1650605	+					fliF		BSUW23_08350	1596		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1649010	1650605	+	ADM37716.1			flagellar basal-body M-ring protein	fliF		BSUW23_08350	1596	531	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1650618	1651634	+					fliG		BSUW23_08355	1017		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1650618	1651634	+	ADM37717.1			flagellar motor switching and energizing component	fliG		BSUW23_08355	1017	338	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1651627	1652379	+					fliH		BSUW23_08360	753		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1651627	1652379	+	ADM37718.1			flagellar export apparatus component	fliH		BSUW23_08360	753	250	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1652376	1653692	+					fliI		BSUW23_08365	1317		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1652376	1653692	+	ADM37719.1			flagellum-specific ATP synthase	fliI		BSUW23_08365	1317	438	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1653695	1654138	+					fliJ		BSUW23_08370	444		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1653695	1654138	+	ADM37720.1			flagellar biosynthesis chaperone	fliJ		BSUW23_08370	444	147	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1654150	1654764	+					ylxF		BSUW23_08375	615		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1654150	1654764	+	ADM37721.1			putative kinesin-like protein	ylxF		BSUW23_08375	615	204	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1654776	1656239	+					fliK		BSUW23_08380	1464		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1654776	1656239	+	ADM37722.1			flagellar hook-length control protein	fliK		BSUW23_08380	1464	487	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1656236	1656658	+					flgD		BSUW23_08385	423		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1656236	1656658	+	ADM37723.1			flagellar basal body rod modification protein	flgD		BSUW23_08385	423	140	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1656680	1657474	+					flgE		BSUW23_08390	795		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1656680	1657474	+	ADM37724.1			flagellar hook protein	flgE		BSUW23_08390	795	264	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1657514	1657729	+					ylzI		BSUW23_08395	216		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1657514	1657729	+	ADM37725.1			putative flagellar protein	ylzI		BSUW23_08395	216	71	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1657726	1658151	+					fliL		BSUW23_08400	426		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1657726	1658151	+	ADM37726.1			flagellar basal-body associated protein	fliL		BSUW23_08400	426	141	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1658185	1659183	+					fliM		BSUW23_08405	999		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1658185	1659183	+	ADM37727.1			flagellar motor switching and energizing component	fliM		BSUW23_08405	999	332	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1659173	1660312	+					flyY		BSUW23_08410	1140		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1659173	1660312	+	ADM37728.1			flagellar motor switching and energizing phosphatase	flyY		BSUW23_08410	1140	379	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1660338	1660700	+					cheY		BSUW23_08415	363		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1660338	1660700	+	ADM37729.1			regulator of chemotaxis and motility	cheY		BSUW23_08415	363	120	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1660715	1661374	+					fliZ		BSUW23_08420	660		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1660715	1661374	+	ADM37730.1			flagellar regulatory protein	fliZ		BSUW23_08420	660	219	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1661367	1662032	+					fliP		BSUW23_08425	666		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1661367	1662032	+	ADM37731.1			component of the flagellar export machinery	fliP		BSUW23_08425	666	221	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1662047	1662316	+					fliQ		BSUW23_08430	270		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1662047	1662316	+	ADM37732.1			component of the flagellar export machinery	fliQ		BSUW23_08430	270	89	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1662324	1663103	+					fliR		BSUW23_08435	780		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1662324	1663103	+	ADM37733.1			component of the flagellar export machinery	fliR		BSUW23_08435	780	259	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1663103	1664185	+					flhB		BSUW23_08440	1083		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1663103	1664185	+	ADM37734.1			component of the flagellar export machinery	flhB		BSUW23_08440	1083	360	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1664218	1666251	+					flhA		BSUW23_08445	2034		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1664218	1666251	+	ADM37735.1			component of the flagellar export machinery	flhA		BSUW23_08445	2034	677	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1666251	1667351	+					flhF		BSUW23_08450	1101		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1666251	1667351	+	ADM37736.1			GTPase involved in the export of flagella	flhF		BSUW23_08450	1101	366	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1667348	1668238	+					ylxH		BSUW23_08455	891		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1667348	1668238	+	ADM37737.1			essential component of the flagellar assembly machinery	ylxH		BSUW23_08455	891	296	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1668240	1669310	+					cheB		BSUW23_08460	1071		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1668240	1669310	+	ADM37738.1			methyl-accepting chemotaxis proteins (MCP)-glutamate methylesterase	cheB		BSUW23_08460	1071	356	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1669316	1671331	+					cheA		BSUW23_08465	2016		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1669316	1671331	+	ADM37739.1			chemotactic two-component sensor histidine kinase	cheA		BSUW23_08465	2016	671	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1671353	1671823	+					cheW		BSUW23_08470	471		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1671353	1671823	+	ADM37740.1			modulation of CheA activity in response to attractants (chemotaxis)	cheW		BSUW23_08470	471	156	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1671842	1672471	+					cheC		BSUW23_08475	630		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1671842	1672471	+	ADM37741.1			signal terminating phosphatase of CheR-mediated methylation of methyl-accepting chemotaxis proteins (MCPs)	cheC		BSUW23_08475	630	209	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1672468	1672968	+					cheD		BSUW23_08480	501		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1672468	1672968	+	ADM37742.1			sequence specific deamidase required for methylation of methyl-accepting chemotaxis proteins (MCPs) by CheR	cheD		BSUW23_08480	501	166	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1672991	1673755	+					sigD		BSUW23_08485	765		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1672991	1673755	+	ADM37743.1			RNA polymerase sigma factor sigma-D	sigD		BSUW23_08485	765	254	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1673784	1674287	+					ylxL		BSUW23_08490	504		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1673784	1674287	+	ADM37744.1			coupling factor for flagellin transcription and translation	ylxL		BSUW23_08490	504	167	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1674431	1675171	+					rpsB		BSUW23_08495	741		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1674431	1675171	+	ADM37745.1			30S ribosomal protein S2	rpsB		BSUW23_08495	741	246	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1675273	1676154	+					tsf		BSUW23_08500	882		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1675273	1676154	+	ADM37746.1			elongation factor Ts	tsf		BSUW23_08500	882	293	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1676300	1677022	+					pyrH		BSUW23_08505	723		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1676300	1677022	+	ADM37747.1			uridylate kinase	pyrH		BSUW23_08505	723	240	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1677024	1677581	+					frr		BSUW23_08510	558		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1677024	1677581	+	ADM37748.1			ribosome recycling factor	frr		BSUW23_08510	558	185	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1677712	1678494	+					uppS		BSUW23_08515	783		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1677712	1678494	+	ADM37749.1			undecaprenyl pyrophosphate synthase	uppS		BSUW23_08515	783	260	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1678507	1679307	+					cdsA		BSUW23_08520	801		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1678507	1679307	+	ADM37750.1			phosphatidate cytidylyltransferase (CDP-diglyceride synthase)	cdsA		BSUW23_08520	801	266	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1679369	1680520	+					dxr		BSUW23_08525	1152		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1679369	1680520	+	ADM37751.1			1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr		BSUW23_08525	1152	383	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1680533	1681795	+					rseP		BSUW23_08530	1263		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1680533	1681795	+	ADM37752.1			inner membrane zinc metalloprotease required for the extracytoplasmic stress response mediated by sigma(E)	rseP		BSUW23_08530	1263	420	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1681828	1683522	+					proS		BSUW23_08535	1695		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1681828	1683522	+	ADM37753.1			prolyl-tRNA synthetase	proS		BSUW23_08535	1695	564	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1683631	1687944	+					polC		BSUW23_08540	4314		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1683631	1687944	+	ADM37754.1			DNA polymerase III (alpha subunit)	polC		BSUW23_08540	4314	1437	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1688274	1688744	+					ylxS		BSUW23_08545	471		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1688274	1688744	+	ADM37755.1			conserved hypothetical protein	ylxS		BSUW23_08545	471	156	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1688779	1689897	+					nusA		BSUW23_08550	1119		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1688779	1689897	+	ADM37756.1			transcription translation coupling factor involved in Rho-dependent transcription termination	nusA		BSUW23_08550	1119	372	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1689911	1690186	+					ylxR		BSUW23_08555	276		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1689911	1690186	+	ADM37757.1			putative RNA binding protein; putative new fold	ylxR		BSUW23_08555	276	91	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1690188	1690490	+					rplGA		BSUW23_08560	303		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1690188	1690490	+	ADM37758.1			ribosomal protein L7Ae	rplGA		BSUW23_08560	303	100	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1690510	1692657	+					infB		BSUW23_08565	2148		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1690510	1692657	+	ADM37759.1			translation initiation factor IF-2	infB		BSUW23_08565	2148	715	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1692654	1692932	+					ylxP		BSUW23_08570	279		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1692654	1692932	+	ADM37760.1			conserved hypothetical protein	ylxP		BSUW23_08570	279	92	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1692949	1693302	+					rbfA		BSUW23_08575	354		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1692949	1693302	+	ADM37761.1			ribosome-binding factor A	rbfA		BSUW23_08575	354	117	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1693385	1694314	+					truB		BSUW23_08580	930		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1693385	1694314	+	ADM37762.1			tRNA pseudouridine 55 synthase	truB		BSUW23_08580	930	309	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1694333	1695283	+					ribC		BSUW23_08585	951		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1694333	1695283	+	ADM37763.1			bifunctional riboflavin kinase FAD synthase	ribC		BSUW23_08585	951	316	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1695440	1695709	+					rpsO		BSUW23_08590	270		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1695440	1695709	+	ADM37764.1			30S ribosomal protein S15	rpsO		BSUW23_08590	270	89	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1695882	1697999	+					pnpA		BSUW23_08595	2118		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1695882	1697999	+	ADM37765.1			polynucleotide phosphorylase/polyadenylase	pnpA		BSUW23_08595	2118	705	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1698117	1699076	+					ylxY		BSUW23_08600	960		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1698117	1699076	+	ADM37766.1			putative sugar deacetylase	ylxY		BSUW23_08600	960	319	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1699116	1700345	+					mlpA		BSUW23_08605	1230		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1699116	1700345	+	ADM37767.1			specific processing protease	mlpA		BSUW23_08605	1230	409	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1700424	1700681	+					ymxH		BSUW23_08610	258		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1700424	1700681	+	ADM37768.1			conserved hypothetical protein	ymxH		BSUW23_08610	258	85	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1700874	1701767	+					spoVFA		BSUW23_08615	894		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1700874	1701767	+	ADM37769.1			dipicolinate synthase subunit A	spoVFA		BSUW23_08615	894	297	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1701770	1702372	+					spoVFB		BSUW23_08620	603		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1701770	1702372	+	ADM37770.1			dipicolinate synthase subunit B	spoVFB		BSUW23_08620	603	200	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1702498	1703538	+					asd		BSUW23_08625	1041		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1702498	1703538	+	ADM37771.1			aspartate-semialdehyde dehydrogenase	asd		BSUW23_08625	1041	346	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1703630	1704844	+					dapG		BSUW23_08630	1215		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1703630	1704844	+	ADM37772.1			aspartokinase I (alpha and beta subunits)	dapG		BSUW23_08630	1215	404	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1704875	1705747	+					dapA		BSUW23_08635	873		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1704875	1705747	+	ADM37773.1			dihydrodipicolinate synthase	dapA		BSUW23_08635	873	290	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1705926	1707593	+					rnjB		BSUW23_08640	1668		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1705926	1707593	+	ADM37774.1			ribonuclease J2	rnjB		BSUW23_08640	1668	555	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1707710	1708447	+					tepA		BSUW23_08645	738		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1707710	1708447	+	ADM37775.1			protein export-enhancing factor	tepA		BSUW23_08645	738	245	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1708444	1708656	+					ylzJ		BSUW23_08650	213		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1708444	1708656	+	ADM37776.1			conserved hypothetical protein	ylzJ		BSUW23_08650	213	70	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1708786	1711149	+					spoIIIE		BSUW23_08655	2364		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1708786	1711149	+	ADM37777.1			spore DNA translocase	spoIIIE		BSUW23_08655	2364	787	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1711293	1712018	+					ymfC		BSUW23_08660	726		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1711293	1712018	+	ADM37778.1			putative transcriptional regulator (GntR family) protein	ymfC		BSUW23_08660	726	241	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1712156	1713367	+					ymfD		BSUW23_08665	1212		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1712156	1713367	+	ADM37779.1			putative multidrug resistance protein	ymfD		BSUW23_08665	1212	403	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1713619	1714899	+					ymfF		BSUW23_08670	1281		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1713619	1714899	+	ADM37780.1			putative metalloprotease	ymfF		BSUW23_08670	1281	426	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1714896	1716182	+					ymfH		BSUW23_08675	1287		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1714896	1716182	+	ADM37781.1			putative processing protease	ymfH		BSUW23_08675	1287	428	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1716235	1716963	+					ymfI		BSUW23_08680	729		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1716235	1716963	+	ADM37782.1			putative oxidoreductase	ymfI		BSUW23_08680	729	242	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1717044	1717301	+					ymfJ		BSUW23_08685	258		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1717044	1717301	+	ADM37783.1			conserved hypothetical protein	ymfJ		BSUW23_08685	258	85	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1717431	1718222	+					ymfK		BSUW23_08690	792		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1717431	1718222	+	ADM37784.1			conserved hypothetical protein with ACT domain	ymfK		BSUW23_08690	792	263	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1718241	1719155	+					ymfM		BSUW23_08695	915		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1718241	1719155	+	ADM37785.1			conserved hypothetical protein	ymfM		BSUW23_08695	915	304	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1719206	1719787	+					pgsA		BSUW23_08700	582		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1719206	1719787	+	ADM37786.1			CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		BSUW23_08700	582	193	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1719805	1721055	+					cinA		BSUW23_08705	1251		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1719805	1721055	+	ADM37787.1			competence-damage inducible regulator	cinA		BSUW23_08705	1251	416	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1721228	1722274	+					recA		BSUW23_08710	1047		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1721228	1722274	+	ADM37788.1			multifunctional SOS repair factor	recA		BSUW23_08710	1047	348	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1722444	1723619	+					pbpX		BSUW23_08715	1176		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1722444	1723619	+	ADM37789.1			penicillin-binding endopeptidase X	pbpX		BSUW23_08715	1176	391	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1723895	1725457	+					ymdA		BSUW23_08720	1563		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1723895	1725457	+	ADM37790.1			putative ribonuclease	ymdA		BSUW23_08720	1563	520	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1725527	1726321	+					ymdB		BSUW23_08725	795		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1725527	1726321	+	ADM37791.1			conserved hypothetical protein	ymdB		BSUW23_08725	795	264	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1726520	1726780	+					spoVS		BSUW23_08730	261		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1726520	1726780	+	ADM37792.1			regulator required for dehydratation of the spore core and assembly of the coat (stage V sporulation)	spoVS		BSUW23_08730	261	86	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1727046	1728089	+					tdh		BSUW23_08735	1044		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1727046	1728089	+	ADM37793.1			L-threonine 3-dehydrogenase	tdh		BSUW23_08735	1044	347	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1728103	1729281	+					kbl		BSUW23_08740	1179		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1728103	1729281	+	ADM37794.1			2-amino-3-ketobutyrate coenzyme A ligase	kbl		BSUW23_08740	1179	392	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1729426	1730955	+					ymcB		BSUW23_08745	1530		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1729426	1730955	+	ADM37795.1			(dimethylallyl)adenosine tRNA methylthiotransferase	ymcB		BSUW23_08745	1530	509	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1730957	1731388	+					ymcA		BSUW23_08750	432		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1730957	1731388	+	ADM37796.1			master regulator for biofilm formation	ymcA		BSUW23_08750	432	143	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1731648	1732193	+					cotE		BSUW23_08755	546		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1731648	1732193	+	ADM37797.1			morphogenic spore protein	cotE		BSUW23_08755	546	181	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	1732326	1734902	+					mutS		BSUW23_08760	2577		
